Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
INO,"Inovio Pharmaceuticals, Inc.",Health Care,Medical/Dental Instruments,n/a,2.68,270573000.0,nan,-2.85,nan,8.51,3.47,7.02,-2.63,-295.25,-282.8,-30.79,-96.78,31780000.0,0.34,nan,-64780000.0,-84990000.0,-0.997,nan,128000000.0,1.31,84440000.0,104.29,4.92,0.8,-93430000.0,-64420000.0,2.56,98030000.0,nan,nan,nan,nan,nan,0.0
INPX,Inpixon ,Technology,EDP Services,2014,0.43,5820000.0,nan,nan,nan,1.36,0.22,1.13,-0.34,0.0,-436.07,-51.41,-346.04,4270000.0,2.28,nan,2680000.0,-14430000.0,-23.146,nan,3830000.0,0.41,4640000.0,35.96,0.99,1.85,-19280000.0,-25320000.0,2.4,47080000.0,nan,nan,nan,nan,nan,0.0
INSG,Inseego Corp.,Consumer Durables,Telecommunications Equipment,n/a,4.88,398392000.0,nan,19.46,nan,1.95,nan,2.5,49.85,-3.67,-0.8,-0.62,nan,204290000.0,2.94,nan,70950000.0,10260000.0,-0.11,nan,31880000.0,0.41,145010000.0,nan,1.54,-0.41,-2420000.0,-14890000.0,0.9,59600000.0,nan,nan,nan,nan,nan,0.0
NSIT,"Insight Enterprises, Inc.",Consumer Services,Catalog/Specialty Distribution,1995,55.99,2007000000.0,11.86,10.96,1.57,0.29,1.96,0.33,8.31,2.42,3.45,5.69,17.83,7020000000.0,197.78,nan,993720000.0,279800000.0,4.73,19.2,124830000.0,3.49,442950000.0,43.16,1.53,28.7,263820000.0,215360000.0,1.34,35760000.0,nan,nan,nan,nan,nan,0.0
ISIG,"Insignia Systems, Inc.",Consumer Services,Advertising,1991,1.0433,12306000.0,85.83,nan,nan,0.4,0.8,0.12,2.55,0.45,0.85,0.79,0.91,30960000.0,2.63,nan,12560000.0,1480000.0,0.012,nan,8960000.0,0.75,nan,2.68,4.14,1.29,3320000.0,1930000.0,0.68,11950000.0,nan,nan,nan,nan,nan,0.0
INSM,"Insmed, Inc.",Health Care,Major Pharmaceuticals,n/a,21.59,1951000000.0,nan,-8.96,nan,61.48,11.95,51.09,-5.23,0.0,-989.68,-28.68,-113.96,31740000.0,0.41,nan,-78990000.0,-310150000.0,-4.29,nan,420230000.0,5.41,366380000.0,254.19,4.82,1.86,-264410000.00000003,-145690000.0,3.59,77670000.0,nan,nan,nan,nan,nan,0.0
INSE,"Inspired Entertainment, Inc.",Technology,Computer Software: Prepackaged Software,2014,7.55,171820000.0,nan,-15.37,-0.93,1.25,nan,2.04,9.8,-18.71,3.9,1.67,nan,136940000.0,6.56,nan,108680000.0,28520000.0,-1.23,nan,19730000.0,0.89,132180000.0,nan,1.37,-0.6,36850000.0,-11500000.0,1.13,22820000.0,nan,nan,nan,nan,nan,0.0
IIIN,"Insteel Industries, Inc.",Capital Goods,Steel/Iron Ore,n/a,19.15,394465000.0,23.83,11.98,2.52,0.85,1.59,0.83,12.0,3.62,4.08,3.97,7.0,463680000.0,24.13,nan,70370000.0,32259999.999999996,0.86,-83.0,7450000.0,0.39,nan,nan,4.5,12.9,-21800000.0,-41550000.0,1.94,19250000.0,0.12,0.62,0.12,0.62,0.47,13.95
PODD,Insulet Corporation,Health Care,Medical/Dental Instruments,2007,122.06,7374000000.0,549.2,148.88,15.6,12.29,32.95,12.6,117.11,2.37,7.88,3.32,7.22,599800000.0,10.15,nan,370170000.0,64550000.0,0.22,nan,316370000.0,5.3,609800000.0,272.68,4.36,3.75,46530000.0,-155250000.0,0.43,59680000.0,nan,nan,nan,nan,nan,0.0
NTEC,Intec Pharma Ltd.,Health Care,Major Pharmaceuticals,2015,0.5416,17181000.0,nan,-0.76,nan,nan,0.39,nan,0.29,0.0,0.0,-48.83,-93.6,nan,nan,nan,nan,-42400000.0,-1.318,nan,32250000.0,0.97,2060000.0,4.68,3.26,1.32,-36080000.0,-22050000.0,-0.19,nan,nan,nan,nan,nan,nan,0.0
IART,Integra LifeSciences Holdings Corporation,Health Care,Medical/Dental Instruments,n/a,57.5,5404000000.0,65.92,20.93,1.95,3.66,3.87,4.05,17.09,5.6,16.18,4.62,6.89,1480000000.0,17.44,nan,935510000.0,349440000.0,0.96,198.0,159760000.0,1.87,1460000000.0,104.43,2.86,16.35,187640000.0,130220000.0,1.34,78950000.0,nan,nan,nan,nan,nan,0.0
INTC,Intel Corporation,Technology,Semiconductors,n/a,51.98,236923000000.0,11.95,12.0,1.71,3.34,3.22,3.59,7.82,29.04,32.39,11.12,28.61,70840000000.0,15.52,nan,43740000000.0,32460000000.0,4.43,-10.8,12030000000.0,2.69,29100000000.0,39.51,1.54,16.45,28110000000.0,7720000000.0,0.67,4500000000.0,1.26,2.43,1.22,2.35,2.71,27.49
NTLA,"Intellia Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2016,17.75,839900000.0,nan,-6.47,-0.25,25.15,3.14,16.01,-6.11,-257.28,-276.21,-16.38,-30.7,33400000.0,0.76,nan,-58680000.0,-87500000.0,-1.96,nan,296580000.0,6.49,19510000.0,7.38,7.74,5.81,-64940000.0,-29310000.0,2.57,45220000.0,nan,nan,nan,nan,nan,0.0
IPAR,"Inter Parfums, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,n/a,66.59,2160000000.0,38.13,31.65,3.03,3.17,4.76,3.14,19.82,8.33,14.31,7.49,12.18,682050000.0,21.76,nan,378660000.0,108190000.0,1.8,18.8,228250000.0,7.26,70540000.0,11.84,3.1,14.43,69090000.0,49210000.0,0.56,31450000.0,1.1,1.65,0.97,1.46,1.66,53.89
ICPT,"Intercept Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2012,67.05,2224000000.0,nan,-7.37,0.72,11.34,nan,10.57,-7.19,-162.13,-149.92,-44.16,nan,196090000.0,6.63,nan,177280000.0,-288290000.0,-10.75,nan,353540000.0,11.87,391210000.0,nan,3.72,-1.85,-235270000.0,-119040000.0,1.26,29790000.0,nan,nan,nan,nan,nan,0.0
IDCC,"InterDigital, Inc.",Miscellaneous,Multi-Sector Companies,n/a,65.24,2104000000.0,74.51,24.0,7.75,7.29,2.61,5.66,16.02,10.69,11.19,1.3,2.85,288590000.0,8.49,nan,183320000.0,101920000.0,0.89,nan,793040000.0,25.0,337870000.0,40.93,1.96,25.35,116610000.0,62280000.0,0.9,31990000.0,1.4,2.14,1.4,2.14,1.54,160.92
TILE,"Interface, Inc.",Consumer Durables,Home Furnishings,n/a,15.41,938205000.0,22.06,8.59,0.28,0.76,2.68,1.32,9.52,3.41,9.88,6.88,12.27,1240000000.0,20.77,nan,451020000.0,171210000.0,0.71,-53.2,67800000.0,1.13,759270000.0,217.15,2.43,5.83,85840000.0,-35520000.0,1.74,59990000.0,0.26,1.68,0.26,1.68,1.11,36.62
LINK,"Interlink Electronics, Inc.",Technology,Computer peripheral equipment,n/a,2.0,12966000.0,22.22,nan,nan,1.46,1.44,0.77,7.59,6.99,8.42,4.37,6.19,8900000.0,1.29,nan,4900000.0,nan,0.09,nan,6100000.0,0.94,nan,nan,13.18,1.39,1580000.0,1020000.0,1.38,7350000.0,nan,nan,nan,nan,nan,0.0
IMI,"Intermolecular, Inc.",Technology,Semiconductors,2011,1.17,58217000.0,nan,nan,nan,1.9,1.78,1.47,-26.15,-16.48,-18.52,-7.59,-14.68,30640000.0,0.62,nan,23650000.0,-1720000.0,-0.102,nan,27430000.0,0.55,14080000.0,43.15,5.84,0.66,1330000.0,1980000.0,0.61,49760000.0,nan,nan,nan,nan,nan,0.0
INAP,Internap Corporation,Technology,"Computer Software: Programming, Data Processing",1999,3.12,85279000.0,nan,-2.01,-0.77,0.27,nan,2.5,8.7,-21.42,3.46,0.93,nan,316740000.0,14.64,nan,177590000.0,91020000.0,-3.137,nan,8270000.0,0.32,716030000.0,nan,0.77,-0.85,33140000.0,11670000.0,3.31,26730000.0,nan,nan,nan,nan,nan,0.0
IBOC,International Bancshares Corporation,Finance,Major Banks,n/a,36.48,2478000000.0,11.68,nan,nan,4.32,1.25,5.17,nan,37.38,48.69,1.78,11.24,573620000.0,8.69,nan,572080000.0,nan,3.23,-2.8,349160000.0,5.32,949940000.0,nan,nan,30.24,244370000.0,nan,1.29,65650000.00000001,1.0,2.77,0.92,2.51,1.95,28.48
IMXI,"International Money Express, Inc.",Miscellaneous,Business Services,2017,14.07,544294000.0,nan,18.37,44.85,2.22,10.97,2.29,nan,-1.45,-0.87,-0.54,-8.56,244860000.0,8.1,nan,50270000.0,nan,-0.12,nan,84740000.0,2.23,101280000.0,214.35,1.47,1.31,31010000.0,-5660000.0,nan,36180000.0,nan,nan,nan,nan,nan,0.0
ISCA,International Speedway Corporation,Consumer Services,Services-Misc. Amusement & Recreation,1996,45.35,1976000000.0,26.23,21.63,2.78,2.94,1.19,2.81,9.29,11.27,13.85,2.51,4.64,673120000.0,15.4,nan,315670000.0,203620000.0,1.73,-9.6,338750000.0,7.79,255310000.0,15.45,2.77,38.32,185770000.0,1190000.0,0.52,23790000.0,0.49,1.08,0.49,1.08,0.99,28.16
IGLD,Internet Gold Golden Lines Ltd.,Public Utilities,Telecommunications Equipment,1999,0.3331,9380000.0,nan,nan,nan,nan,0.52,nan,nan,-7.68,0.0,4.28,-118.52,nan,nan,nan,7320000000.0,nan,-2.818,128.6,nan,nan,nan,nan,0.73,0.62,nan,nan,1.39,28000000.0,nan,nan,nan,nan,nan,0.0
IDXG,"Interpace Diagnostics Group, Inc.",Health Care,Medical/Dental Instruments,n/a,0.9305,33658000.0,nan,-8.01,-0.21,1.46,0.94,1.17,-3.79,-53.75,-46.0,-12.36,-32.9,23100000.0,0.77,nan,11700000.0,-7140000.0,-0.419,nan,9120000.0,0.24,2420000.0,6.78,2.26,0.94,-9140000.0,-5660000.0,1.81,27870000.0,nan,nan,nan,nan,nan,0.0
XENT,"Intersect ENT, Inc.",Health Care,Medical/Dental Instruments,2014,20.07,617598000.0,nan,-20.36,-2.06,5.59,5.29,4.8,-19.05,-24.99,-27.08,-13.73,-23.27,110420000.0,3.61,nan,85860000.0,-27840000.0,-0.9,nan,97590000.0,3.12,1940000.0,1.63,6.53,3.81,-17110000.0,-10070000.0,0.81,31250000.0,nan,nan,nan,nan,nan,0.0
IVAC,"Intevac, Inc.",Technology,Industrial Machinery/Components,1995,4.87,112275000.0,17.53,17.46,19.75,1.1,1.26,0.88,28.39,6.2,-1.41,-0.76,7.55,101970000.0,4.49,nan,32759999.999999996,3170000.0,0.279,nan,35300000.0,1.54,13060000.0,14.66,3.44,3.88,3300000.0,nan,-0.22,22960000.0,nan,nan,nan,nan,nan,0.0
INTL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service,n/a,39.23,780422000.0,9.71,nan,nan,0.03,1.41,-0.04,nan,0.3,0.37,0.98,15.97,26820000000.0,nan,nan,527700000.00000006,nan,4.2,3.1,6360000000.0,332.62,4390000000.0,795.79,1.07,28.9,437500000.0,nan,1.12,19130000.0,nan,nan,nan,nan,nan,0.0
ITCI,Intra-Cellular Therapies Inc.,Health Care,Major Pharmaceuticals,n/a,9.07,450450000.0,nan,-2.68,nan,nan,1.56,nan,-1.01,0.0,0.0,-25.66,-43.41,nan,nan,nan,-132169999.99999999,-161490000.0,-2.82,nan,312820000.0,5.67,23730000.0,8.22,9.59,5.24,-126810000.0,-73780000.0,1.4,55130000.0,nan,nan,nan,nan,nan,0.0
XON,Intrexon Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,7.74,1352000000.0,nan,-6.89,-0.14,9.37,4.32,10.06,-3.6,0.0,-301.67,-33.88,-109.28,144240000.0,1.06,nan,-291270000.0,-403820000.0,-3.86,nan,181820000.0,1.13,259810000.0,77.6,3.91,1.95,-137590000.0,-250060000.0,1.97,160760000.0,nan,nan,nan,nan,nan,0.0
IIN,IntriCon Corporation,Capital Goods,Electrical Products,n/a,16.93,158839000.0,29.85,30.81,nan,1.31,1.7,1.12,13.97,4.58,5.43,4.55,9.58,121210000.0,15.07,nan,37160000.0,9690000.0,0.61,0.8,29200000.0,3.34,5930000.0,6.37,3.13,10.71,1870000.0,-2690000.0,1.29,8740000.0,nan,nan,nan,nan,nan,0.0
INTU,Intuit Inc.,Technology,Computer Software: Prepackaged Software,1993,281.17,72941000000.0,51.37,37.32,2.55,11.06,17.93,10.62,35.88,21.92,26.45,17.16,44.92,6590000000.0,25.46,nan,5000000000.0,1950000000.0,5.48,16.2,3350000000.0,12.91,448000000.0,11.01,1.86,15.69,2410000000.0,1150000000.0,0.9,259240000.0,1.88,0.67,1.8,0.64,0.94,33.03
ISRG,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,2000,535.73,62587000000.0,53.61,39.55,3.59,15.49,8.61,14.69,42.19,29.95,31.04,10.19,18.31,4040000000.0,35.22,nan,2600000000.0,1410000000.0,10.13,24.7,2720000000.0,23.59,75100000.0,1.03,5.04,63.07,1310000000.0,784450000.0,1.29,113060000.0,nan,nan,nan,nan,nan,0.0
ISTR,Investar Holding Corporation,Finance,Major Banks,2014,23.43,237049000.0,15.36,11.09,nan,3.89,1.16,6.14,nan,24.8,32.15,0.84,8.03,60980000.0,6.37,nan,59120000.0,nan,1.54,63.1,72800000.0,7.39,214450000.0,nan,nan,20.4,18260000.0,nan,0.04,9570000.0,0.22,0.94,0.18,0.77,nan,12.18
ISBC,"Investors Bancorp, Inc.",Finance,Major Banks,n/a,11.2,3226000000.0,16.42,14.11,1.51,4.82,1.04,12.79,nan,28.79,41.27,0.74,6.38,669810000.0,2.42,nan,678100000.0,nan,0.7,-16.9,187620000.0,0.7,5750000000.0,nan,nan,11.02,208580000.0,nan,1.21,278720000.0,0.44,3.93,0.42,3.75,2.11,57.14
ITIC,Investors Title Company,Finance,Specialty Insurers,n/a,166.2,313899000.0,12.95,nan,nan,1.93,1.72,1.64,8.25,14.98,18.58,7.58,13.4,162450000.0,86.08,nan,90830000.0,32390000.0,12.83,58.7,51750000.0,27.4,4930000.0,2.7,1.16,96.73,24060000.0,15380000.0,0.54,1890000.0,1.6,0.97,1.6,0.97,0.62,12.47
NVIV,InVivo Therapeutics Holdings Corp.,Health Care,Medical/Dental Instruments,n/a,0.5896,4811000.0,nan,-0.61,nan,nan,0.39,nan,0.58,0.0,0.0,-44.25,-194.58,nan,nan,nan,nan,-10650000.0,-3.057,nan,13200000.0,1.42,1480000.0,10.96,6.86,1.46,-11980000.0,-7630000.0,0.82,9310000.0,nan,nan,nan,nan,nan,0.0
IONS,"Ionis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,63.82,8204000000.000001,23.72,242.15,-4.93,10.9,7.28,10.06,97.6,47.79,8.54,1.94,35.69,752470000.0,5.55,nan,184050000.0,77530000.0,2.65,nan,2260000000.0,16.08,668080000.0,48.15,9.4,8.65,697430000.0,205750000.0,1.71,140320000.0,nan,nan,nan,nan,nan,0.0
IOVA,"Iovance Biotherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,25.94,3182000000.0,nan,-18.36,1.14,nan,7.29,nan,-19.82,0.0,0.0,-22.99,-36.84,nan,nan,nan,nan,-140370000.0,-1.25,nan,440020000.0,3.56,10440000.0,2.4,20.09,3.53,-112490000.0,-65280000.0,2.23,nan,nan,nan,nan,nan,nan,0.0
IPGP,IPG Photonics Corporation,Technology,Semiconductors,2006,139.47,7947000000.0,22.18,20.88,9.34,5.62,3.36,4.6,12.15,24.94,31.9,11.01,15.99,1420000000.0,26.52,nan,800270000.0,535230000.0,6.48,-48.1,1030000000.0,19.38,68640000.0,3.03,8.54,42.7,337300000.0,177640000.0,2.25,53140000.0,nan,nan,nan,nan,nan,0.0
IPIC,iPic Entertainment Inc.,Consumer Services,Restaurants,2018,2.6,32569000.000000004,nan,-1.06,nan,0.23,nan,1.68,-30.12,-18.68,-18.62,-10.26,nan,139880000.0,22.61,nan,42180000.0,-7800000.0,-4.223,nan,3560000.0,0.5,203570000.0,nan,0.45,-20.98,-7680000.0,-41290000.0,nan,7140000.0,nan,nan,nan,nan,nan,0.0
IQ,"iQIYI, Inc.",Consumer Services,Consumer Electronics/Video Chains,2018,18.97,13857000000.0,18.03,-16.06,-12.62,nan,4.25,nan,nan,-38.85,0.0,-15.33,-83.32,nan,nan,nan,-1960000000.0,nan,1.06,nan,nan,nan,nan,95.37,1.24,4.5,nan,nan,nan,727040000.0,nan,nan,nan,nan,nan,0.0
IRMD,iRadimed Corporation,Health Care,Medical/Dental Instruments,2014,19.12,214776000.0,32.19,19.25,1.5,6.76,4.81,5.74,24.35,23.0,20.24,8.49,18.53,31770000.0,2.92,nan,23230000.0,7490000.0,0.6,119.4,35430000.0,3.18,3130000.0,7.01,9.48,4.01,6460000.0,3600000.0,1.88,11160000.0,nan,nan,nan,nan,nan,0.0
IRTC,"iRhythm Technologies, Inc.",Health Care,Medical/Dental Instruments,2016,81.05,2068000000.0,nan,-103.42,nan,12.61,41.49,12.52,-53.18,-27.56,-24.98,-21.37,-73.86,163940000.0,6.79,nan,108710000.0,-38610000.0,-1.87,nan,58740000.0,2.38,43960000.0,88.42,3.27,2.02,-32909999.999999996,-17490000.0,1.7,24690000.0,nan,nan,nan,nan,nan,0.0
IRIX,IRIDEX Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1996,3.58,49093000.0,nan,-7.66,-0.14,1.12,1.79,0.82,-3.12,-28.06,-28.13,-19.72,-44.82,43690000.0,3.44,nan,17470000.0,-11460000.0,-0.965,nan,17180000.0,1.26,4200000.0,15.31,3.63,2.01,-11100000.0,-7530000.0,1.12,13640000.0,nan,nan,nan,nan,nan,0.0
IRDM,Iridium Communications Inc,Consumer Durables,Telecommunications Equipment,n/a,25.81,3097000000.0,nan,-132.89,-4.14,5.68,2.1,9.46,18.09,-10.37,1.46,0.12,-3.56,545710000.0,4.74,nan,380130000.0,285270000.0,-0.57,nan,175850000.0,1.34,1910000000.0,121.67,1.13,12.02,186710000.0,-49800000.0,1.84,113240000.0,nan,nan,nan,nan,nan,0.0
IRBT,iRobot Corporation,Consumer Durables,Consumer Electronics/Appliances,2005,72.7,2089999999.9999998,24.69,22.58,1.53,1.82,3.61,2.11,18.57,7.57,8.25,8.46,16.74,1150000000.0,41.3,nan,573970000.0,130250000.0,3.02,-31.2,156780000.0,5.58,58070000.0,10.02,3.15,20.64,66670000.0,19620000.0,1.89,28050000.0,nan,nan,nan,nan,nan,0.0
IRWD,"Ironwood Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2010,10.9,1659000000.0,nan,21.76,-3.65,4.79,nan,5.89,-18.58,-86.22,-34.62,-16.03,nan,346210000.0,2.25,nan,147140000.0,-109670000.0,-1.94,nan,119050000.0,0.76,498080000.0,nan,1.7,-1.52,-82380000.0,-36370000.0,2.18,155620000.0,nan,nan,nan,nan,nan,0.0
IRCP,IRSA Propiedades Comerciales S.A.,Consumer Services,Building operators,n/a,20.5,579120000.0,0.85,8.14,1.46,nan,0.4,nan,nan,-26.73,0.0,2.73,-2.91,nan,nan,nan,4690000000.0,nan,23.8,nan,nan,nan,nan,47.58,1.97,51.14,nan,nan,0.75,31500000.0,0.97,4.71,0.2,0.96,3.57,nan
ISRL,"Isramco, Inc.",Energy,Oil & Gas Production,1983,120.1,326390000.0,19.28,nan,nan,3.89,69.3,4.59,11.01,20.18,32.52,15.39,nan,83880000.0,30.87,nan,41120000.0,34970000.0,6.23,-19.9,9290000.0,3.42,76390000.0,nan,0.79,1.73,19020000.0,10050000.0,0.21,2720000.0,nan,nan,nan,nan,nan,0.0
ITI,"Iteris, Inc.",Consumer Durables,Telecommunications Equipment,n/a,5.1,208268000.0,nan,171.67,-2.86,2.1,5.05,1.64,-27.14,-7.89,-8.03,-8.23,-21.25,99120000.0,2.98,nan,38610000.0,-5980000.0,-0.23,nan,9010000.0,0.27,nan,nan,1.58,1.02,-5830000.0,-4520000.0,0.91,33390000.0,nan,nan,nan,nan,nan,0.0
ITRM,Iterum Therapeutics plc,Health Care,Major Pharmaceuticals,2018,6.52,94118000.0,nan,-1.94,nan,131.63,1.82,62.95,-0.53,0.0,nan,-67.42,-153.54,nan,0.06,nan,nan,-84680000.0,-6.97,nan,70470000.0,4.9,21750000.0,42.13,4.36,3.59,-79300000.0,-46730000.0,nan,14370000.0,nan,nan,nan,nan,nan,0.0
ITRI,"Itron, Inc.",Capital Goods,Electrical Products,1993,61.72,2458000000.0,55.48,18.11,0.94,1.03,3.5,1.45,13.0,1.87,6.12,3.35,6.76,2380000000.0,60.46,nan,730320000.0,265660000.00000003,1.13,nan,112820000.0,2.87,1080000000.0,148.19,1.4,17.87,159130000.0,136640000.0,1.2,39350000.0,nan,nan,nan,nan,nan,0.0
ITRN,Ituran Location and Control Ltd.,Consumer Non-Durables,Electronic Components,2005,29.81,700741000.0,11.0,10.4,1.57,2.66,4.08,2.54,8.65,21.77,22.87,12.62,40.05,263860000.0,12.46,nan,127330000.0,77440000.0,2.71,-28.6,54530000.0,2.56,81370000.0,50.18,1.83,7.31,60630000.0,24150000.0,0.62,23480000.0,0.96,3.22,0.94,3.15,3.42,34.56
JJSF,J & J Snack Foods Corp.,Consumer Non-Durables,Specialty Foods,1986,162.67,3048000000.0,34.98,30.62,5.55,2.64,3.88,2.51,18.15,7.57,9.77,7.67,11.6,1150000000.0,61.6,nan,336290000.0,159770000.0,4.63,14.1,148880000.0,7.91,nan,0.12,3.63,41.73,131729999.99999999,48950000.0,0.18,18820000.0,2.0,1.23,1.9,1.17,1.25,41.04
JBHT,"J.B. Hunt Transport Services, Inc.",Transportation,Trucking Freight/Courier Services,n/a,104.3,11091000000.0,23.86,16.93,2.09,1.25,5.14,1.41,11.14,5.33,7.41,8.22,22.69,8880000000.0,81.83,nan,1460000000.0,1120000000.0,4.31,-11.9,6880000.0,0.06,1370000000.0,64.26,1.3,20.0,nan,nan,1.13,108740000.0,1.04,1.0,1.0,0.96,0.96,23.2
JCOM,"j2 Global, Inc.",Technology,Telecommunications Equipment,1999,89.4,4455000000.0,31.73,12.03,1.62,3.63,4.11,4.34,11.49,11.6,21.92,6.59,13.63,1230000000.0,25.62,nan,1010000000.0,462600000.0,2.87,72.0,226610000.0,4.63,1090000000.0,103.11,1.25,22.17,414270000.0,394780000.0,0.83,48940000.0,nan,nan,1.72,1.92,1.88,59.93
JKHY,"Jack Henry & Associates, Inc.",Technology,EDP Services,1985,138.31,10538000000.0,36.49,36.4,3.61,6.57,7.39,6.57,22.04,18.11,24.44,12.53,21.92,1600000000.0,20.76,nan,666740000.0,478060000.0,3.74,-14.2,35400000.0,0.46,35000000.0,2.45,1.17,18.47,410640000.0,192800000.0,1.14,77200000.0,1.6,1.15,1.51,1.09,1.21,40.37
JACK,Jack In The Box Inc.,Consumer Services,Restaurants,n/a,73.4,1930000000.0,16.72,15.67,1.41,2.21,nan,3.42,11.44,13.85,23.29,14.87,nan,871970000.0,32.54,nan,369940000.0,260950000.0,4.47,-47.3,1590000.0,0.06,1060000000.0,nan,0.58,-22.95,134910000.0,183800000.0,0.25,29530000.0,1.6,2.18,1.6,2.18,1.43,35.56
JAGX,"Jaguar Health, Inc.",Health Care,Major Pharmaceuticals,2015,1.76,7695000.0,nan,35.2,-0.01,1.48,0.92,4.95,-1.04,0.0,-504.85,-36.1,-151.75,5200000.0,17.21,nan,-3500000.0,-24830000.0,-111.707,nan,2570000.0,0.71,13050000.0,82.6,0.3,1.92,-16570000.0,-8289999.999999999,1.39,26100000.0,nan,nan,nan,nan,nan,0.0
JAKK,"JAKKS Pacific, Inc.",Consumer Non-Durables,Recreational Products/Toys,1996,0.84,26517000.0,nan,-5.29,-0.11,0.05,0.91,0.34,72.64,-6.47,-2.69,-2.93,-84.03,545630000.0,23.5,nan,155720000.0,2520000.0,-1.52,nan,42430000.0,1.59,200860000.0,830.19,1.67,0.99,8870000.0,9440000.0,1.95,29460000.0,nan,nan,nan,nan,nan,0.0
JRVR,"James River Group Holdings, Ltd.",Finance,Property-Casualty Insurers,2014,46.94,1427000000.0,20.2,16.71,nan,1.62,1.89,1.6,14.56,8.05,10.51,1.88,9.85,881380000.0,29.42,nan,285320000.0,96860000.0,2.34,45.4,224690000.0,7.45,219660000.0,29.12,2.24,25.01,277020000.0,-45510000.0,0.46,30160000.0,1.2,2.56,1.2,2.56,nan,51.28
JASN,"Jason Industries, Inc.",Consumer Durables,Miscellaneous manufacturing industries,2013,0.4623,13483000.0,nan,nan,nan,0.02,nan,0.76,7.87,-3.33,2.86,1.9,nan,587670000.0,21.17,nan,125480000.0,56550000.0,-0.819,nan,46050000.0,1.64,435970000.0,nan,2.01,-2.04,18690000.0,25160000.0,1.82,28000000.0,nan,nan,nan,nan,nan,0.0
JAZZ,Jazz Pharmaceuticals plc,Health Care,Major Pharmaceuticals,2007,133.82,7768000000.0,16.92,7.9,0.58,3.97,2.84,4.42,8.41,24.88,41.85,9.67,17.63,1950000000.0,32.96,nan,1770000000.0,1030000000.0,8.05,85.3,833950000.0,14.72,1760000000.0,64.51,3.15,47.98,833800000.0,624010000.0,1.02,56640000.0,nan,nan,nan,nan,nan,0.0
JD,"JD.com, Inc.",Consumer Services,Other Specialty Stores,2014,31.74,56085000000.0,219.05,31.26,35.83,nan,4.79,nan,nan,0.68,0.0,-0.46,3.88,nan,nan,nan,36930000000.0,nan,0.15,380.0,nan,nan,nan,22.18,0.83,6.72,nan,nan,1.41,1450000000.0,nan,nan,nan,nan,nan,0.0
JRSH,"Jerash Holdings (US), Inc.",Consumer Non-Durables,Apparel,2018,6.96,79501000.0,15.6,6.5,nan,0.94,1.59,0.62,6.96,6.02,7.47,7.74,12.12,84980000.0,7.59,nan,18780000.0,7600000.0,0.45,nan,27180000.0,2.4,nan,1.29,7.3,4.41,9780000.0,8100000.0,nan,11320000.0,0.2,2.85,0.1,1.42,nan,22.22
JBLU,JetBlue Airways Corporation,Transportation,Air Freight/Delivery Services,2002,19.3,5986000000.0,13.59,7.98,0.45,0.75,1.28,0.93,5.99,5.53,9.68,nan,nan,7950000000.0,26.04,nan,2570000000.0,1230000000.0,1.44,nan,876000000.0,2.91,2450000000.0,53.12,nan,15.31,nan,nan,1.33,312850000.0,nan,nan,nan,nan,nan,0.0
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Non-Durables,Specialty Foods,1991,84.24,974320000.0,29.19,28.05,nan,1.12,3.99,1.19,15.54,3.88,5.73,7.46,14.05,870780000.0,76.25,nan,138820000.0,66860000.0,2.93,20.8,1090000.0,0.1,65980000.00000001,27.0,2.13,21.46,75910000.0,52110000.0,1.1,8790000.0,0.6,0.71,0.55,0.65,nan,18.77
