Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
BATRA,Liberty Media Corporation,Consumer Services,Broadcasting,n/a,27.56,1391000000.0,100.26,-40.4,-0.65,3.01,3.41,3.75,23.72,3.03,0.43,0.07,5.36,462000000.0,9.06,nan,442000000.0,73000000.0,0.27,nan,127000000.0,2.49,465000000.0,115.39,1.49,8.06,100000000.0,65379999.99999999,0.77,10250000.0,nan,nan,nan,nan,nan,0.0
BATRK,Liberty Media Corporation,Consumer Services,Broadcasting,n/a,27.82,1390000000.0,100.22,-65.38,nan,3.01,3.41,3.75,23.71,3.03,0.43,0.07,5.36,462000000.0,9.06,nan,442000000.0,73000000.0,0.27,nan,127000000.0,2.49,465000000.0,115.39,1.49,8.06,100000000.0,65379999.99999999,0.72,39780000.0,nan,nan,nan,nan,nan,0.0
FWONA,Liberty Media Corporation,Consumer Services,Broadcasting,n/a,38.75,9373000000.0,nan,-94.26,7.41,4.7,1.71,7.06,33.92,-18.41,-2.11,-0.23,-6.69,1990000000.0,8.63,nan,554000000.0,415000000.0,-1.59,nan,334000000.0,1.45,5260000000.0,98.32,1.07,23.12,219000000.0,300380000.0,0.53,25650000.0,nan,nan,nan,nan,nan,0.0
LSXMA,Liberty Media Corporation,Consumer Services,Broadcasting,n/a,40.5,12967000000.0,24.07,16.66,-4.17,1.94,1.2,4.19,12.99,8.06,25.71,3.6,4.88,6690000000.0,20.87,nan,2990000000.0,2160000000.0,1.68,1.2,236000000.0,0.74,9430000000.0,56.34,0.34,33.85,1740000000.0,962500000.0,1.15,102870000.0,nan,nan,0.05,0.11,nan,0.0
LSXMK,Liberty Media Corporation,Consumer Services,Broadcasting,n/a,41.01,12948000000.0,24.26,17.59,-3.89,1.94,1.21,4.21,13.04,8.06,25.71,3.6,4.88,6690000000.0,20.87,nan,2990000000.0,2160000000.0,1.68,1.2,236000000.0,0.74,9430000000.0,56.34,0.34,33.85,1740000000.0,962500000.0,1.15,206990000.0,nan,nan,0.05,0.11,nan,0.0
LTRPA,"Liberty TripAdvisor Holdings, Inc.",Technology,EDP Services,n/a,8.55,633874000.0,93.98,6.24,nan,0.4,2.04,2.43,12.19,0.44,9.8,1.78,2.2,1600000000.0,21.65,nan,1250000000.0,320000000.0,0.09,nan,915000000.0,12.19,663000000.0,17.36,1.44,4.28,390000000.0,265500000.0,0.68,72150000.0,nan,nan,nan,nan,nan,0.0
LCUT,"Lifetime Brands, Inc.",Capital Goods,Industrial Machinery/Components,1991,8.28,161466000.0,nan,12.66,nan,0.22,0.62,0.8,10.02,-0.06,4.57,2.66,-0.17,730180000.0,35.66,nan,255760000.0,58580000.0,-0.02,nan,10990000.0,0.52,434030000.0,164.96,2.67,12.38,32080000.0,23480000.0,1.34,20920000.0,0.17,2.09,0.17,2.09,1.21,242.86
LFVN,Lifevantage Corporation,Health Care,Major Pharmaceuticals,n/a,12.06,173223000.0,24.32,16.21,1.56,0.77,6.31,0.68,13.18,3.29,4.34,11.53,30.23,225960000.0,16.08,nan,187990000.0,11710000.0,0.5,30.6,18820000.0,1.33,1450000.0,5.35,1.65,1.93,17790000.0,11750000.0,0.98,14340000.0,nan,nan,nan,nan,nan,0.0
LWAY,"Lifeway Foods, Inc.",Consumer Non-Durables,Packaged Foods,n/a,2.5873,43722000.0,nan,nan,nan,0.46,1.09,0.51,35.36,-4.05,-2.07,-2.03,-8.76,95280000.0,6.03,nan,28840000.0,1380000.0,-0.244,nan,3020000.0,0.19,5690000.0,13.47,2.08,2.68,2320000.0,3290000.0,1.8,15820000.0,nan,nan,nan,nan,nan,0.0
LGND,Ligand Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,n/a,91.82,1711000000.0,2.98,24.5,2.82,9.85,1.69,5.75,11.35,389.58,38.06,2.26,81.48,173720000.0,8.45,nan,217250000.0,87980000.0,30.55,nan,1390000000.0,73.24,662770000.0,63.64,13.23,53.71,43850000.0,973500000.0,1.58,19600000.0,nan,nan,nan,nan,nan,0.0
LTBR,Lightbridge Corporation,Consumer Services,Professional Services,n/a,0.6363,26454000.0,nan,nan,nan,nan,1.13,nan,nan,0.0,0.0,-21.25,-53.61,nan,nan,nan,nan,nan,-0.438,nan,20980000.0,0.55,nan,nan,46.17,0.61,-7110000.0,-5430000.0,3.1,36150000.0,nan,nan,nan,nan,nan,0.0
LPTH,"LightPath Technologies, Inc.",Technology,Semiconductors,1996,0.722,19526000.0,nan,13.0,nan,0.59,0.57,0.67,6.98,-5.21,-0.79,-0.34,-4.85,33090000.000000004,1.28,nan,12530000.0,3190000.0,-0.071,nan,4640000.0,0.18,6800000.0,19.38,3.54,1.36,nan,1440000.0,1.57,25810000.0,nan,nan,nan,nan,nan,0.0
LLEX,"Lilis Energy, Inc.",Energy,Oil & Gas Production,n/a,0.31,27295000.0,nan,-0.81,nan,0.37,1.2,5.11,24.51,-13.79,-23.08,-2.44,-6.17,73550000.0,0.96,nan,49270000.0,15340000.0,-0.657,nan,7010000.0,0.08,123140000.0,48.45,0.51,0.25,36860000.0,-111870000.0,2.61,53400000.0,nan,nan,nan,nan,nan,0.0
LMB,"Limbach Holdings, Inc.",Basic Industries,Engineering & Construction,n/a,4.78,34295000.0,72.24,3.38,0.21,0.06,0.77,0.14,6.44,0.09,1.15,1.74,1.1,553150000.0,72.66,nan,59430000.0,12120000.0,0.067,nan,1010000.0,0.13,42160000.0,88.02,1.29,6.27,8980000.0,-3350000.0,1.21,7640000.0,nan,nan,nan,nan,nan,0.0
LLNW,"Limelight Networks, Inc.",Miscellaneous,Business Services,2007,2.38,269742000.0,nan,30.38,-15.67,1.48,1.8,1.4,-89.6,-11.63,-11.49,-6.66,-13.22,182490000.0,1.6,nan,109750000.0,-2860000.0,-0.193,nan,28920000.0,0.25,2900000.0,1.85,2.1,1.35,9760000.0,-1580000.0,1.56,110830000.0,nan,nan,nan,nan,nan,0.0
LMST,"Limestone Bancorp, Inc.",Finance,Major Banks,n/a,14.6,111844000.0,9.8,8.66,9.62,2.69,1.09,3.5,nan,27.33,33.71,1.05,12.08,41530000.0,5.64,nan,40340000.0,nan,1.52,83.2,47620000.0,6.42,82470000.0,nan,nan,13.7,13510000.0,nan,0.42,6240000.0,nan,nan,nan,nan,nan,0.0
LMNR,Limoneira Co,Consumer Non-Durables,Farming/Seeds/Milling,n/a,19.21,303257000.0,122.7,22.42,4.18,2.19,1.5,3.1,56.44,2.22,-0.35,-0.08,1.59,138720000.0,8.08,nan,29120000.0,7610000.0,0.15,-57.3,1490000.0,0.08,96660000.0,42.64,1.04,12.11,15330000.0,-21890000.0,1.09,17780000.0,0.3,1.55,0.28,1.42,1.02,275.0
LINC,Lincoln Educational Services Corporation,Consumer Services,Other Consumer Services,2005,2.0,53141000.0,nan,6.92,0.9,0.2,1.64,0.44,15.44,-1.54,-0.26,-0.32,-12.21,267019999.99999997,10.88,nan,137830000.0,7520000.0,-0.173,nan,6490000.0,0.26,70320000.0,220.66,0.64,1.26,nan,3160000.0,-0.96,25240000.0,nan,nan,nan,nan,nan,0.0
LECO,"Lincoln Electric Holdings, Inc.",Technology,Industrial Machinery/Components,n/a,82.36,4994000000.0,16.91,14.88,2.09,1.66,6.03,1.89,12.2,10.42,13.02,10.17,35.12,3020000000.0,47.5,nan,1030000000.0,468030000.0,4.88,24.1,189860000.0,3.07,800840000.0,94.65,1.98,13.69,357580000.0,212470000.0,1.3,63100000.0,1.88,2.31,1.8,2.21,1.76,36.89
LIND,Lindblad Expeditions Holdings Inc. ,Consumer Services,Transportation Services,2013,19.03,921179000.0,56.89,31.1,nan,2.84,6.53,3.23,20.42,4.96,7.81,3.26,12.99,324160000.0,7.12,nan,155990000.0,51320000.0,0.33,637.3,78750000.0,1.59,193650000.0,141.05,0.84,2.86,68810000.0,-11250000.0,0.2,45800000.0,nan,nan,nan,nan,nan,0.0
LPCN,Lipocine Inc.,Health Care,Major Pharmaceuticals,n/a,2.76,75433000.0,nan,7.0,nan,nan,7.39,nan,-5.61,0.0,0.0,-33.35,-104.0,nan,0.0,nan,-4220000.0,-11980000.0,-0.551,nan,14480000.0,0.58,8720000.0,88.5,4.42,0.4,-11150000.0,-6880000.0,0.4,24570000.0,nan,nan,nan,nan,nan,0.0
YVR,Liquid Media Group Ltd.,Consumer Non-Durables,Beverages (Production/Distribution),n/a,1.2501,5793000.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-38.6,-274.95,nan,nan,nan,nan,nan,-2.561,nan,nan,nan,nan,46.32,1.66,-0.2,nan,nan,1.98,2800000.0,nan,nan,nan,nan,nan,0.0
LQDA,"Liquidia Technologies, Inc.",Health Care,Medical/Dental Instruments,2018,4.61,78539000.0,nan,-1.58,nan,8.91,2.36,5.48,-1.32,0.0,-437.94,-56.41,-406.96,8810000.0,0.57,nan,2590000.0,-36540000.0,-2.509,nan,52120000.0,2.8,24680000.0,76.91,4.32,1.72,-36880000.0,-21190000.0,nan,15480000.0,nan,nan,nan,nan,nan,0.0
LQDT,"Liquidity Services, Inc.",Miscellaneous,Business Services,2006,7.45,245966000.0,nan,-189.25,1.98,1.12,2.09,0.85,-14.39,-6.84,-7.48,-5.31,-12.23,220440000.0,6.71,nan,109710000.0,-13090000.0,-0.46,nan,66410000.0,1.97,nan,nan,1.35,3.62,-8199999.999999999,1360000.0,0.72,33500000.0,nan,nan,nan,nan,nan,0.0
LFUS,"Littelfuse, Inc.",Consumer Durables,Electrical Products,n/a,157.54,3756000000.0,23.54,20.16,1.87,2.28,2.55,2.48,11.99,10.15,14.63,5.77,11.21,1640000000.0,66.06,nan,689470000.0,339950000.0,6.63,3.5,474820000.0,19.31,712930000.0,47.22,3.9,61.3,271000000.0,177710000.0,1.23,24590000.0,1.92,1.23,1.72,1.1,0.88,25.94
LIVN,LivaNova PLC,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,77.37,3671000000.0,nan,22.5,2.07,3.35,2.53,3.63,35.47,-23.86,3.99,1.05,-15.92,1100000000.0,22.65,nan,734470000.0,112290000.0,-5.41,nan,44510000.0,0.92,270610000.0,18.24,0.95,30.65,54530000.0,361420000.0,0.37,48320000.0,nan,nan,nan,nan,nan,0.0
LOB,"Live Oak Bancshares, Inc.",Finance,Major Banks,2015,18.04,706499000.0,22.94,19.93,nan,3.98,1.39,3.01,nan,18.06,18.92,0.83,6.53,177460000.0,4.42,nan,198410000.0,nan,0.78,-65.4,190700000.0,4.74,3520000.0,nan,nan,12.9,-228400000.0,nan,1.75,35540000.0,0.12,0.67,0.12,0.67,nan,15.38
LIVE,Live Ventures Incorporated,Finance,Finance/Investors Services,n/a,6.87,12562000.0,7.11,nan,nan,0.06,0.3,0.36,4.67,1.77,4.94,4.6,8.62,199640000.0,103.68,nan,74200000.0,15510000.0,0.96,-28.7,2420000.0,1.3,62150000.0,146.55,1.99,22.8,17650000.0,10360000.0,1.39,1850000.0,nan,nan,0.0,0.0,nan,0.0
LPSN,"LivePerson, Inc.",Technology,Computer Software: Prepackaged Software,2000,40.19,2583000000.0,nan,-993.5,-7.26,9.66,14.05,9.22,-91.92,-21.09,-16.73,-7.41,-33.45,267300000.0,4.37,nan,187360000.0,-26820000.0,-0.92,nan,224730000.0,3.58,193700000.0,109.24,2.41,2.83,-22130000.0,-19280000.0,0.57,64849999.99999999,nan,nan,nan,nan,nan,0.0
LIVX,"LiveXLive Media, Inc.",Consumer Services,Restaurants,n/a,2.22,136046000.0,nan,-4.44,nan,3.82,65.29,3.79,-5.09,-106.6,-94.15,-34.24,-226.29,35610000.0,0.68,nan,2530000.0,-26490000.0,-0.729,nan,10020000.0,0.17,17050000.0,949.33,0.43,0.03,-4790000.0,6660000.0,2.39,50490000.0,nan,nan,nan,nan,nan,0.0
LKQ,LKQ Corporation,Consumer Services,Motor Vehicles,n/a,26.42,7930000000.0,19.86,10.18,0.33,0.64,1.68,1.06,10.34,3.36,7.71,4.96,8.83,12470000000.0,39.52,nan,4570000000.0,1280000000.0,1.32,-4.1,375970000.0,1.22,5430000000.0,110.54,2.2,15.63,1020000000.0,746400000.0,1.51,313990000.0,nan,nan,nan,nan,nan,0.0
LOGC,"LogicBio Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,10.5,175098000.0,nan,-5.26,nan,nan,3.55,nan,-5.4,0.0,0.0,-43.27,-71.69,nan,nan,nan,nan,-30350000.0,-1.55,nan,63660000.0,2.81,nan,1.52,14.24,2.82,-25910000.0,-16850000.0,nan,22490000.0,nan,nan,nan,nan,nan,0.0
LOGI,Logitech International S.A.,Technology,Computer peripheral equipment,1997,39.65,6699000000.0,26.12,17.95,2.3,2.37,5.66,2.2,17.83,9.36,10.07,8.92,23.47,2820000000.0,17.03,nan,1050000000.0,349050000.0,1.56,17.9,596960000.0,3.59,38170000.0,3.19,1.88,7.2,329420000.0,189140000.0,1.46,166600000.0,0.69,1.74,0.7,1.76,nan,43.76
LOGM,"LogMein, Inc.",Technology,Computer Software: Prepackaged Software,2009,67.54,3259000000.0,150.54,13.61,4.85,2.63,1.18,2.83,10.64,1.82,4.2,0.82,0.77,1240000000.0,24.43,nan,923410000.0,329500000.0,0.44,nan,111560000.0,2.26,311620000.0,11.06,0.46,56.86,350200000.0,362330000.0,0.83,23860000.0,1.3,1.93,1.25,1.86,nan,290.7
LONE,Lonestar Resources US Inc.,Energy,Oil & Gas Production,n/a,2.56,61428000.0,nan,-11.26,nan,0.31,0.36,2.6,2.83,6.09,42.38,7.61,7.1,200270000.0,8.1,nan,165920000.0,183940000.0,-0.015,nan,3340000.0,0.13,459640000.0,257.36,0.35,7.16,87510000.0,-112050000.0,2.07,24930000.0,nan,nan,nan,nan,nan,0.0
LORL,"Loral Space and Communications, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,n/a,37.73,1118000000.0,14.15,nan,nan,nan,3.17,nan,-173.27,0.0,0.0,-1.14,25.42,nan,nan,nan,nan,-6900000.0,2.62,nan,257690000.0,8.33,nan,0.19,79.69,11.68,7550000.0,6150000.0,0.81,21430000.0,nan,nan,nan,nan,nan,0.0
LPLA,LPL Financial Holdings Inc.,Finance,Investment Bankers/Brokers/Service,2010,75.07,5977000000.0,12.41,9.93,0.5,1.1,6.05,1.54,8.41,9.77,15.51,9.9,52.04,5410000000.0,63.44,nan,1440000000.0,993340000.0,6.04,23.0,432520000.0,5.26,2620000000.0,255.2,2.9,12.39,467050000.0,97610000.0,0.62,83430000.0,1.0,1.34,1.0,1.34,2.26,16.53
LRAD,LRAD Corporation,Consumer Non-Durables,Consumer Electronics/Appliances,n/a,3.68,119290000.0,306.67,26.29,3.03,3.67,3.45,3.26,57.98,1.29,3.26,1.6,1.21,32530000.0,0.99,nan,12740000.0,1830000.0,0.012,nan,14270000.0,0.44,nan,0.94,6.04,1.07,1510000.0,nan,0.58,32570000.0,nan,nan,0.0,0.0,nan,0.0
LYTS,LSI Industries Inc.,Consumer Durables,Building Products,1985,4.43,117013000.0,nan,12.77,0.49,0.36,0.98,0.47,11.84,-4.97,0.84,0.8,-12.61,328850000.0,12.6,nan,75230000.0,13140000.0,-0.63,nan,1000000.0,0.04,39540000.0,32.97,2.78,4.58,nan,nan,1.5,25940000.0,0.2,4.58,0.2,4.67,2.85,nan
LULU,lululemon athletica inc.,Consumer Non-Durables,Apparel,2007,187.48,23624000000.0,48.47,33.39,2.1,6.91,17.6,7.06,28.14,14.77,21.32,20.38,33.65,3420000000.0,25.88,nan,1820000000.0,858010000.0,3.81,28.5,576240000.0,4.42,664940000.0,48.65,2.33,10.49,644140000.0,359300000.0,1.26,125910000.0,nan,nan,nan,nan,nan,0.0
LITE,Lumentum Holdings Inc.,Consumer Durables,Telecommunications Equipment,n/a,55.69,4178000000.0,nan,10.5,0.86,2.67,2.85,2.79,14.57,-2.33,9.03,4.11,-2.9,1570000000.0,22.14,nan,554400000.0,299300000.0,-0.54,nan,768500000.0,9.99,841300000.0,56.19,4.53,19.53,330100000.0,78830000.0,1.69,59080000.0,nan,nan,nan,nan,nan,0.0
LMNX,Luminex Corporation,Health Care,Medical/Dental Instruments,2000,20.34,903271000.0,nan,113.89,-6.71,2.83,1.94,2.77,35.65,-0.79,-0.26,-0.1,-0.54,319040000.0,7.26,nan,195490000.0,24830000.0,-0.06,nan,63330000.0,1.41,24800000.0,5.32,3.73,10.54,18230000.0,-1060000.0,1.07,44980000.0,0.36,1.79,0.24,1.17,nan,nan
LUNA,Luna Innovations Incorporated,Health Care,Biotechnology: Commercial Physical & Biological Resarch,2006,6.25,182020000.0,15.57,35.39,nan,3.2,2.77,2.83,36.5,20.67,5.0,2.41,5.44,56870000.0,2.03,nan,19440000.0,4410000.0,0.41,-21.3,23540000.0,0.83,4059999.9999999995,6.22,3.74,2.3,nan,nan,0.31,28150000.0,nan,nan,nan,nan,nan,0.0
LBC,Luther Burbank Corporation,Finance,Major Banks,2003,10.5,587297000.0,12.76,11.62,1.83,4.54,0.98,13.29,nan,35.87,52.04,0.68,8.0,129350000.0,2.3,nan,125620000.0,nan,0.82,3.8,93910000.0,1.67,1230000000.0,nan,nan,10.67,69660000.0,nan,nan,56150000.0,0.23,2.18,0.23,2.18,nan,28.05
MBTF,M B T Financial Corp,Finance,Major Banks,n/a,9.91,222089000.0,22.52,12.3,nan,4.44,1.67,-2.04,nan,20.07,25.21,0.76,7.86,50070000.0,2.18,nan,59680000.0,nan,0.44,28.1,338720000.0,14.7,10000000.0,nan,nan,5.88,21020000.0,nan,1.11,23040000.0,0.44,4.47,0.4,4.06,nan,93.02
MCBC,Macatawa Bank Corporation,Finance,Major Banks,n/a,10.0,329489000.0,11.39,11.64,1.39,4.08,1.64,2.58,nan,36.61,45.32,1.53,15.34,80700000.0,2.37,nan,76680000.0,nan,0.87,19.0,232630000.0,6.83,103610000.0,nan,nan,6.03,31910000.0,nan,0.58,34030000.0,0.28,2.8,0.27,2.7,1.78,31.03
MFNC,Mackinac Financial Corporation,Finance,Major Banks,n/a,14.1,149210000.0,11.44,9.89,1.05,2.55,0.96,2.13,nan,22.64,31.35,1.02,8.65,58600000.0,5.46,nan,50890000.0,nan,1.24,826.5,73160000.0,6.81,46230000.0,nan,nan,14.69,27490000.0,nan,0.62,10740000.0,0.48,3.37,0.48,3.37,2.9,36.64
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,2012,18.54,1235000000.0,nan,81.83,-2.97,2.29,4.34,3.35,134.14,-76.27,-18.54,-4.82,-83.93,538650000.0,8.23,nan,265630000.0,13450000.0,-6.41,nan,185780000.0,2.81,693000000.0,231.78,4.37,4.53,53350000.0,61950000.0,2.32,65700000.0,nan,nan,nan,nan,nan,0.0
MGNX,"MacroGenics, Inc.",Health Care,Major Pharmaceuticals,2013,14.48,693379000.0,nan,-3.72,0.01,12.2,2.38,8.04,-2.75,-273.47,-311.83,-28.76,-51.27,56850000.0,1.27,nan,-130710000.00000001,-166050000.0,-3.47,nan,272140000.0,5.57,27920000.0,9.48,5.81,6.02,-143050000.0,-85590000.0,1.22,nan,nan,nan,nan,nan,nan,0.0
MDGL,"Madrigal Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,95.34,1399000000.0,nan,-12.07,nan,nan,3.13,nan,-14.5,0.0,0.0,-8.66,-11.61,nan,nan,nan,nan,-66500000.0,-3.57,nan,466400000.0,30.23,nan,0.18,38.06,29.62,-29520000.0,-12560000.0,1.72,14250000.0,nan,nan,nan,nan,nan,0.0
MGLN,"Magellan Health, Inc.",Health Care,Hospital/Nursing Management,n/a,62.09,1512000000.0,114.98,12.55,-11.84,0.21,1.15,0.3,15.9,0.18,0.73,1.07,1.0,7230000000.0,299.45,nan,199020000.0,135610000.0,0.55,0.5,176500000.0,7.23,794830000.0,59.57,1.71,54.68,173080000.0,84160000.0,0.74,24040000.0,nan,nan,nan,nan,nan,0.0
MGTA,"Magenta Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2018,10.5,389674000.0,nan,-5.24,nan,nan,2.19,nan,-3.22,0.0,0.0,-23.37,-37.09,nan,nan,nan,nan,-68880000.0,-1.91,nan,172270000.0,4.52,nan,nan,18.41,4.72,-53140000.0,-46210000.0,nan,33299999.999999996,nan,nan,nan,nan,nan,0.0
MGIC,Magic Software Enterprises Ltd.,Technology,Computer Software: Prepackaged Software,1991,9.86,428033000.0,26.77,14.54,1.32,1.46,1.85,1.44,9.43,6.74,11.04,5.48,9.5,293290000.0,6.0,nan,88820000.0,44730000.0,0.35,-15.5,114280000.0,2.34,39110000.0,13.76,3.41,5.1,34550000.0,21380000.0,1.0,48890000.0,0.31,3.28,0.31,3.24,2.89,87.14
MGYR,"Magyar Bancorp, Inc.",Finance,Savings Institutions,n/a,11.62,66415000.00000001,23.43,nan,nan,3.06,1.27,5.56,nan,13.29,25.59,0.46,5.5,21710000.0,3.67,nan,20820000.0,nan,0.49,21.2,nan,nan,50390000.0,nan,nan,8.97,nan,nan,0.02,5820000.0,nan,nan,nan,nan,nan,0.0
MHLD,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers,n/a,0.4861,42139000.0,nan,nan,0.83,0.03,0.32,0.46,-1.49,-42.41,-31.52,-5.1,-57.41,1470000000.0,17.65,nan,-370050000.0,-456240000.0,-7.591,nan,82470000.0,0.99,257680000.0,43.63,1.86,1.51,-377470000.0,-1750000000.0,0.32,83040000.0,0.2,42.27,0.05,10.57,10.2,nan
MMYT,MakeMyTrip Limited,Consumer Services,Transportation Services,2010,22.99,2345000000.0,nan,-40.3,-0.37,4.78,1.83,4.42,-16.67,-32.49,-30.47,-5.76,-11.46,490340000.0,4.69,nan,193730000.0,-129940000.0,-1.52,nan,266760000.0,2.55,26630000.0,2.02,1.84,12.55,-68510000.0,-4099999.9999999995,0.12,52710000.0,nan,nan,nan,nan,nan,0.0
MBUU,"Malibu Boats, Inc.",Capital Goods,Marine Transportation,2014,28.0,527679000.0,8.83,6.44,0.43,0.77,2.84,0.98,5.46,9.66,15.68,16.41,39.8,684020000.0,32.83,nan,166270000.0,123240000.0,3.15,56.1,27390000.0,1.31,113630000.0,54.02,1.7,9.79,81500000.0,46130000.0,2.33,20850000.0,nan,nan,nan,nan,nan,0.0
MAMS,"MAM Software Group, Inc.",Technology,Computer Software: Prepackaged Software,n/a,10.34,133559000.0,34.04,nan,nan,3.58,7.96,3.59,24.0,10.1,13.48,9.77,25.36,37260000.0,3.08,nan,19690000.0,5570000.0,0.31,-26.9,5140000.0,0.41,5100000.0,30.78,1.13,1.31,4770000.0,3480000.0,0.49,12610000.0,nan,nan,nan,nan,nan,0.0
TUSK,"Mammoth Energy Services, Inc.",Energy,Oilfield Services/Equipment,2016,3.58,155243000.0,1.06,91.0,nan,0.14,0.21,0.27,0.92,14.03,18.45,11.93,22.34,1110000000.0,24.65,nan,596280000.0,324990000.0,3.449,nan,7250000.0,0.16,143450000.0,18.8,2.82,16.96,58360000.0,-167910000.0,1.49,44880000.0,nan,nan,0.5,13.77,nan,14.49
MANH,"Manhattan Associates, Inc.",Technology,Computer Software: Prepackaged Software,1998,84.03,5304000000.0,56.13,51.97,3.76,9.0,34.36,8.89,39.04,16.33,21.41,23.74,67.81,589460000.0,9.06,nan,318280000.0,134180000.0,1.47,-24.4,119400000.0,1.86,42630000.0,27.56,1.42,2.4,141660000.0,121950000.0,1.76,64590000.0,nan,nan,nan,nan,nan,0.0
LOAN,"Manhattan Bridge Capital, Inc",Consumer Services,Real Estate Investment Trusts,n/a,6.15,59994000.0,13.06,12.22,nan,10.33,1.78,14.1,nan,77.17,77.03,8.17,15.89,5810000.0,0.61,nan,5530000.0,nan,0.47,14.2,nan,0.01,23340000.0,70.46,109.22,3.43,4390000.0,nan,0.19,9660000.0,0.48,8.0,0.48,8.0,6.64,102.13
MNTX,"Manitex International, Inc.",Technology,Industrial Machinery/Components,n/a,5.48,111274000.0,nan,9.06,0.43,0.46,1.2,0.66,17.18,-2.74,1.79,1.14,-6.87,239920000.0,12.21,nan,44050000.0,9210000.0,-0.34,nan,25120000.0,1.28,72720000.0,78.98,1.83,4.68,6920000.0,6940000.0,1.64,19680000.0,nan,nan,nan,nan,nan,0.0
MTEX,"Mannatech, Incorporated",Consumer Durables,Specialty Chemicals,n/a,16.09,38501000.0,nan,nan,nan,0.23,1.41,0.13,3.23,-0.34,2.71,4.07,-1.92,165720000.0,69.32,nan,139080000.0,6550000.0,-0.24,nan,25020000.0,10.46,7700000.0,28.25,1.34,11.39,1890000.0,nan,0.38,2390000.0,0.5,3.13,0.88,5.47,nan,nan
MNKD,MannKind Corporation,Health Care,Major Pharmaceuticals,2004,1.08,208578000.0,nan,-4.4,-0.12,3.94,nan,5.26,-5.27,-115.55,-102.97,-47.34,nan,52950000.0,0.31,nan,9380000.0,-52870000.0,-0.354,nan,32880000.000000004,0.17,103080000.0,nan,0.65,-1.03,-20260000.0,-7470000.0,2.26,187780000.0,nan,nan,nan,nan,nan,0.0
MANT,ManTech International Corporation,Consumer Services,Other Consumer Services,2002,70.0,3702000000.0,32.16,27.67,3.07,1.82,1.96,1.46,17.29,4.3,5.94,3.93,6.24,2029999999.9999998,51.15,nan,280460000.0,172140000.0,2.18,21.6,5920000.0,0.15,172170000.0,12.02,1.43,35.82,181860000.0,106510000.0,0.8,26690000.0,1.08,1.53,1.04,1.47,2.2,47.71
MARA,"Marathon Patent Group, Inc.",Miscellaneous,Multi-Sector Companies,n/a,1.6,11003000.0,nan,nan,nan,9.02,6.19,8.37,-2.61,0.0,-447.32,-45.57,-156.12,1220000.0,0.19,nan,-1790000.0,-3920000.0,-1.169,nan,1690000.0,0.26,1240000.0,71.94,0.86,0.27,-4099999.9999999995,nan,2.98,nan,nan,nan,nan,nan,nan,0.0
MCHX,"Marchex, Inc.",Miscellaneous,Business Services,2004,3.58,138052000.0,nan,nan,22.47,1.44,1.5,1.06,159.14,-3.66,-4.7,-2.55,-3.89,95880000.0,2.2,nan,37450000.0,nan,-0.08,nan,51020000.0,1.21,7920000.0,8.27,3.68,2.27,8270000.0,7550000.0,1.68,38350000.0,nan,nan,0.5,14.01,nan,0.0
MRIN,Marin Software Incorporated,Technology,EDP Services,n/a,2.63,15778000.0,nan,nan,nan,0.29,0.7,0.36,-1.33,-59.13,-34.62,-20.09,-86.38,54900000.0,9.24,nan,31650000.0,-14730000.0,-5.461,nan,9890000.0,1.49,13060000.0,55.46,1.44,3.56,-4000000.0,nan,-0.53,6010000.0,nan,nan,nan,nan,nan,0.0
MRNS,"Marinus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,1.16,58381000.0,nan,-1.4,nan,nan,1.3,nan,-0.26,0.0,0.0,-52.88,-100.71,nan,nan,nan,nan,-45370000.0,-0.982,nan,51920000.0,0.99,3500000.0,7.51,5.89,0.89,-36340000.0,-19220000.0,3.17,40520000.0,nan,nan,nan,nan,nan,0.0
