Ticker,Name,Sector,Industry,IPO_Year,Price
SURF,"Surface Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,4.29
SGRY,"Surgery Partners, Inc.",Health Care,Hospital/Nursing Management,2015,12.81
SRDX,"Surmodics, Inc.",Health Care,Medical/Dental Instruments,1998,57.93
STRO,"Sutro Biopharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,9.05
SIVB,SVB Financial Group,Finance,Major Banks,n/a,250.95
SVMK,SVMK Inc.,Technology,"Computer Software: Programming, Data Processing",2018,15
SYKE,"Sykes Enterprises, Incorporated",Technology,EDP Services,1996,29.97
SYMC,Symantec Corporation,Technology,Computer Software: Prepackaged Software,1989,22.59
SYNC,"Synacor, Inc.",Technology,"Computer Software: Programming, Data Processing",2012,1.75
SYNL,Synalloy Corporation,Basic Industries,Steel/Iron Ore,n/a,14.53
SYNA,Synaptics Incorporated,Technology,Semiconductors,2002,42.3
SNCR,"Synchronoss Technologies, Inc.",Technology,EDP Services,2018,8.14
SNDX,"Syndax Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016,6.41
SYNH,"Syneos Health, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2014,43.36
SGYP,"Synergy Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.0663
SYBX,"Synlogic, Inc.",n/a,n/a,2015,8.42
SNPS,"Synopsys, Inc.",Technology,Computer Software: Prepackaged Software,1992,103.32
SES,"Synthesis Energy Systems, Inc.",Basic Industries,Major Chemicals,n/a,0.66
SYPR,"Sypris Solutions, Inc.",Capital Goods,Industrial Machinery/Components,n/a,1.0649
SYRS,"Syros Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016,7.08
TROW,"T. Rowe Price Group, Inc.",Finance,Investment Bankers/Brokers/Service,1986,101.13
TTOO,"T2 Biosystems, Inc.",Health Care,Medical/Dental Instruments,2014,4.5
TRHC,"Tabula Rasa HealthCare, Inc.",Miscellaneous,Business Services,2016,58.04
TCMD,"Tactile Systems Technology, Inc.",Health Care,Medical/Dental Instruments,2016,73.68
TTWO,"Take-Two Interactive Software, Inc.",Technology,Computer Software: Prepackaged Software,1997,88.8
TLND,Talend S.A.,Technology,Computer Software: Prepackaged Software,2016,47.8
TNDM,"Tandem Diabetes Care, Inc.",Health Care,Medical/Dental Instruments,2013,68.48
TLF,"Tandy Leather Factory, Inc.",Consumer Non-Durables,Apparel,n/a,5.7
TAOP,Taoping Inc.,Technology,Computer Software: Prepackaged Software,n/a,1.09
TEDU,"Tarena International, Inc.",Consumer Services,Other Consumer Services,2014,6.5
CGBD,"TCG BDC, Inc.",n/a,n/a,2017,14.82
AMTD,TD Ameritrade Holding Corporation,Finance,Investment Bankers/Brokers/Service,1997,57.67
TECD,Tech Data Corporation,Technology,Retail: Computer Software & Peripheral Equipment,1986,103.51
TTGT,"TechTarget, Inc.",Miscellaneous,Business Services,2007,16.89
TGLS,Tecnoglass Inc.,Consumer Durables,Electronic Components,2012,8.56
TGEN,Tecogen Inc.,Capital Goods,Industrial Machinery/Components,2014,3.9
TNAV,"Telenav, Inc.",Capital Goods,Industrial Machinery/Components,2010,6
TLGT,"Teligent, Inc.",Health Care,Major Pharmaceuticals,n/a,1.57
TELL,Tellurian Inc.,Energy,Oil & Gas Production,n/a,10.19
TENB,"Tenable Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2018,32
TENX,"Tenax Therapeutics, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,1.33
TERP,"TerraForm Power, Inc.",Public Utilities,Electric Utilities: Central,2014,12.61
TBNK,Territorial Bancorp Inc.,Finance,Savings Institutions,2009,27.96
TSLA,"Tesla, Inc. ",Capital Goods,Auto Manufacturing,2010,306.94
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,Electronic Components,1994,16.6
TTEK,"Tetra Tech, Inc.",Consumer Services,Military/Government/Technical,1991,60.69
TTPH,"Tetraphase Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,1.23
TCBI,"Texas Capital Bancshares, Inc.",Finance,Major Banks,2003,61.75
TXN,Texas Instruments Incorporated,Technology,Semiconductors,n/a,107.46
TXRH,"Texas Roadhouse, Inc.",Consumer Services,Restaurants,2004,63.17
TFSL,TFS Financial Corporation,Finance,Savings Institutions,n/a,16.86
TGTX,"TG Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,7.23
ANDE,"The Andersons, Inc.",Consumer Services,Farming/Seeds/Milling,n/a,37.05
TBBK,"The Bancorp, Inc.",Finance,Major Banks,n/a,9.3
BPRN,The Bank of Princeton,n/a,n/a,n/a,32.6
CG,The Carlyle Group L.P.,Finance,Investment Managers,2012,17.95
CAKE,The Cheesecake Factory Incorporated,Consumer Services,Restaurants,1992,46.87
CHEF,"The Chefs&#39; Warehouse, Inc.",Consumer Non-Durables,Food Distributors,2011,31.86
TCFC,The Community Financial Corporation,Finance,Major Banks,n/a,30.19
DSGX,The Descartes Systems Group Inc.,Technology,Computer Software: Prepackaged Software,n/a,34.57
DXYN,"The Dixie Group, Inc.",Consumer Durables,Home Furnishings,n/a,1.35
ENSG,"The Ensign Group, Inc.",Health Care,Hospital/Nursing Management,2007,50.36
XONE,The ExOne Company,Capital Goods,Industrial Machinery/Components,2013,10.4
FBMS,"The First Bancshares, Inc.",Finance,Major Banks,n/a,32.81
FLIC,The First of Long Island Corporation,Finance,Major Banks,n/a,23.3
GT,The Goodyear Tire & Rubber Company,Consumer Durables,Automotive Aftermarket,n/a,19.84
HABT,"The Habit Restaurants, Inc.",Consumer Services,Restaurants,2014,13.3
HCKT,"The Hackett Group, Inc.",Consumer Services,Professional Services,n/a,16.43
HAIN,"The Hain Celestial Group, Inc.",Consumer Non-Durables,Packaged Foods,n/a,19.42
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",n/a,n/a,n/a,5.93
JYNT,The Joint Corp.,Miscellaneous,Multi-Sector Companies,2014,12.01
KEYW,The KEYW Holding Corporation,Technology,EDP Services,2010,7.49
KHC,The Kraft Heinz Company,Consumer Non-Durables,Packaged Foods,n/a,32.9
LOVE,The Lovesac Company,Consumer Services,Other Specialty Stores,2018,31.75
MSG,The Madison Square Garden Company,Consumer Services,Services-Misc. Amusement & Recreation,2015,294.44
MDCO,The Medicines Company,Health Care,Major Pharmaceuticals,2000,25.63
MEET,"The Meet Group, Inc.",Consumer Services,Advertising,n/a,6.25
MIK,"The Michaels Companies, Inc.",Consumer Services,Recreational Products/Toys,2014,13.43
MIDD,The Middleby Corporation,Technology,Industrial Machinery/Components,n/a,123.55
NAVG,"The Navigators Group, Inc.",Finance,Property-Casualty Insurers,1986,69.78
STKS,"The ONE Group Hospitality, Inc.",Consumer Services,Restaurants,n/a,2.9213
PRSC,The Providence Service Corporation,Consumer Services,Transportation Services,2003,69.22
RMR,The RMR Group Inc.,Consumer Services,Professional Services,n/a,70.94
SMPL,The Simply Good Foods Company,Consumer Non-Durables,Packaged Foods,n/a,20.27
TSG,The Stars Group Inc.,Technology,"Computer Software: Programming, Data Processing",n/a,16.77
TTD,"The Trade Desk, Inc.",Technology,"Computer Software: Programming, Data Processing",2016,196.87
ULTI,"The Ultimate Software Group, Inc.",Technology,Computer Software: Prepackaged Software,1998,331.78
YORW,The York Water Company,Public Utilities,Water Supply,n/a,35.95
NCTY,The9 Limited,Miscellaneous,Business Services,2004,1.51
TXMD,"TherapeuticsMD, Inc.",Health Care,Major Pharmaceuticals,n/a,6
TRPX,Therapix Biosciences Ltd.,Health Care,Major Pharmaceuticals,2017,4.67
TBPH,"Theravance Biopharma, Inc.",Health Care,Major Pharmaceuticals,n/a,24.56
TST,"TheStreet, Inc.",Consumer Services,Newspapers/Magazines,n/a,2.21
TCRD,"THL Credit, Inc.",n/a,n/a,2010,6.9
TTS,"Tile Shop Hldgs, Inc.",Consumer Services,Home Furnishings,n/a,6.31
TLRY,"Tilray, Inc.",Consumer Durables,Specialty Chemicals,2018,79.6
TSBK,"Timberland Bancorp, Inc.",Finance,Banks,n/a,30.8
TITN,Titan Machinery Inc.,Consumer Services,Other Specialty Stores,2007,19.55
TTNP,"Titan Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.84
TVTY,"Tivity Health, Inc.",Health Care,Hospital/Nursing Management,n/a,21.09
TIVO,TiVo Corporation,Miscellaneous,Multi-Sector Companies,n/a,9.93
TLSA,Tiziana Life Sciences plc,n/a,n/a,n/a,5.68
TMUS,"T-Mobile US, Inc.",Public Utilities,Telecommunications Equipment,n/a,72.24
TOCA,Tocagen Inc.,Health Care,Major Pharmaceuticals,2017,11
TNXP,Tonix Pharmaceuticals Holding Corp.,Health Care,Major Pharmaceuticals,n/a,1.93
TISA,"Top Image Systems, Ltd.",Technology,Computer peripheral equipment,1996,0.8301
TOPS,TOP Ships Inc.,Transportation,Marine Transportation,n/a,0.83
TRCH,"Torchlight Energy Resources, Inc.",Energy,Oil & Gas Production,n/a,1.6
TRMD,TORM plc,Transportation,Marine Transportation,n/a,5.99
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,1994,18.08
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,Hotels/Resorts,2006,5.74
TOWN,Towne Bank,n/a,n/a,n/a,27.63
TPIC,"TPI Composites, Inc.",Energy,Industrial Machinery/Components,2016,28.5
TCON,"TRACON Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,1.1
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,1994,95.25
TWMC,Trans World Entertainment Corp.,Consumer Services,Consumer Electronics/Video Chains,n/a,0.485
TACT,TransAct Technologies Incorporated,Technology,Computer peripheral equipment,1996,10.15
TRNS,"Transcat, Inc.",Capital Goods,Electrical Products,n/a,23.09
TGA,TransGlobe Energy Corporation,Energy,Oil & Gas Production,n/a,2
TBIO,"Translate Bio, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,10.27
TA,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,n/a,4.61
TZOO,Travelzoo,Technology,EDP Services,n/a,13.32
TRMT,Tremont Mortgage Trust,Consumer Services,Real Estate Investment Trusts,2017,9.1
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals,2014,1.4
TPCO,Tribune Publishing Company,Consumer Services,Newspapers/Magazines,n/a,11.96
TCDA,"Tricida, Inc.",Health Care,Major Pharmaceuticals,2018,23.84
TCBK,TriCo Bancshares,Finance,Major Banks,n/a,40.28
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,0.682
TRS,TriMas Corporation,Capital Goods,Industrial Specialties,2007,31.69
TRMB,Trimble Inc.,Capital Goods,Industrial Machinery/Components,1990,40.5
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1992,3.1
TRIP,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",n/a,52.9
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks,2013,22.69
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks,2014,33.81
TRVG,trivago N.V.,Technology,EDP Services,2016,5.31
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,3.42
TRUE,"TrueCar, Inc.",Technology,"Computer Software: Programming, Data Processing",2014,7.39
THST,"Truett-Hurst, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),2013,2.2
TRUP,"Trupanion, Inc.",Health Care,Medical Specialities,n/a,31.58
TRST,TrustCo Bank Corp NY,Finance,Major Banks,n/a,8.42
TRMK,Trustmark Corporation,Finance,Major Banks,n/a,35.58
TTEC,"TTEC Holdings, Inc.",Technology,Professional Services,1996,34.79
TTMI,"TTM Technologies, Inc.",Technology,Electrical Products,2000,12.58
TCX,Tucows Inc.,Technology,EDP Services,n/a,78.46
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores,1999,2.73
TOUR,Tuniu Corporation,Consumer Services,Transportation Services,2014,4.8
HEAR,Turtle Beach Corporation,Consumer Durables,Telecommunications Equipment,n/a,15.24
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,n/a,50.41
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,n/a,50.87
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components,n/a,17.98
TWST,Twist Bioscience Corporation,n/a,n/a,2018,22.28
TRCB,Two River Bancorp,Finance,Major Banks,n/a,16.29
TYME,"Tyme Technologies, Inc.",Health Care,Major Pharmaceuticals,n/a,2.51
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials,n/a,41
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores,2007,1.06
USEG,U.S. Energy Corp.,Energy,Oil & Gas Production,n/a,0.79
USAU,U.S. Gold Corp.,n/a,n/a,n/a,0.94
UBNT,"Ubiquiti Networks, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,2011,144.89
UFPT,"UFP Technologies, Inc.",Capital Goods,Containers/Packaging,1993,32.96
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores,2007,316.97
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors,2004,10.72
UPL,Ultra Petroleum Corp.,Energy,Oil & Gas Production,n/a,0.6945
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,2014,68
ULBI,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,1992,10.44
UMBF,UMB Financial Corporation,Finance,Major Banks,n/a,69.14
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions,n/a,18.23
UBSH,Union Bankshares Corporation,Finance,Major Banks,n/a,35.97
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals,2014,59.53
UBCP,"United Bancorp, Inc.",Finance,Major Banks,n/a,11
UBSI,"United Bankshares, Inc.",Finance,Major Banks,n/a,38.56
UCBI,"United Community Banks, Inc.",Finance,Major Banks,n/a,27.83
UCFC,United Community Financial Corp.,Finance,Banks,n/a,10.03
UAL,"United Continental Holdings, Inc.",Transportation,Air Freight/Delivery Services,n/a,87.1
UBNK,"United Financial Bancorp, Inc. ",Finance,Banks,n/a,15.28
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers,n/a,49.14
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers,n/a,16.39
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,Food Distributors,1996,15.16
UBFO,United Security Bancshares,Finance,Major Banks,n/a,10.88
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals,1999,127.76
UNIT,Uniti Group Inc.,Consumer Services,Real Estate Investment Trusts,n/a,9.47
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks,n/a,21.76
UBX,"Unity Biotechnology, Inc.",Health Care,Major Pharmaceuticals,2018,10.18
OLED,Universal Display Corporation,Capital Goods,Electrical Products,n/a,153.28
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,1993,33.91
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products,1993,31.21
ULH,"Universal Logistics Holdings, Inc.",Transportation,Trucking Freight/Courier Services,n/a,22.13
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore,1994,18.63
UVSP,Univest Corporation of Pennsylvania,Finance,Major Banks,n/a,26.28
UMRX,Unum Therapeutics Inc.,Health Care,Major Pharmaceuticals,2018,4.42
UPLD,"Upland Software, Inc.",Technology,Computer Software: Prepackaged Software,2014,35.53
UPWK,Upwork Inc.,Technology,EDP Services,2018,22.8
UONEK,"Urban One, Inc. ",Consumer Services,Broadcasting,n/a,2.0027
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,1993,31.2
URGN,UroGen Pharma Ltd.,Health Care,Major Pharmaceuticals,2017,40.3
UROV,Urovant Sciences Ltd.,Health Care,Major Pharmaceuticals,2018,12.58
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services,n/a,58.62
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,n/a,3.97
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services,1992,17.11
UTSI,UTStarcom Holdings Corp,Consumer Durables,Telecommunications Equipment,2000,3.88
UXIN,Uxin Limited,Miscellaneous,Business Services,2018,4.75
VCNX,"Vaccinex, Inc.",Health Care,Major Pharmaceuticals,2018,3.96
VLRX,"Valeritas Holdings, Inc.",Health Care,Medical/Dental Instruments,n/a,0.48
VLY,Valley National Bancorp,Finance,Major Banks,n/a,10.6
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2006,20.42
VREX,Varex Imaging Corporation,Capital Goods,Industrial Machinery/Components,n/a,33.03
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software,2014,58.67
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals,2014,1.63
VXRT,"Vaxart, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.75
VBIV,"VBI Vaccines, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.9
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components,1994,11.65
VEON,VEON Ltd.,Public Utilities,Telecommunications Equipment,n/a,2.53
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel,2010,9.84
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities,2013,19.86
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals,2012,3.12
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,19.32
VRNT,Verint Systems Inc.,Technology,EDP Services,2002,53.91
VRSN,"VeriSign, Inc.",Technology,EDP Services,1998,181.08
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services,2009,127.3
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks,2014,28.3
VERI,"Veritone, Inc.",Technology,EDP Services,2017,7.02
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,0.8
VRNA,Verona Pharma plc,Health Care,Major Pharmaceuticals,2017,6.05
VRCA,Verrica Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2018,12.83
VTNR,"Vertex Energy, Inc",Energy,Integrated oil Companies,n/a,1.34
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,1991,193.03
VERU,Veru Inc.,Health Care,Major Pharmaceuticals,n/a,1.47
VIA,Viacom Inc.,Consumer Services,Television Services,n/a,34.5
VIAB,Viacom Inc.,Consumer Services,Television Services,n/a,29.46
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,1996,76.06
VIAV,Viavi Solutions Inc.,Technology,Semiconductors,n/a,13.23
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1993,1.04
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components,n/a,33
VCTR,"Victory Capital Holdings, Inc.",Finance,Investment Managers,2018,13.09
VRAY,"ViewRay, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,8.5
VKTX,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,8.8
VIOT,"Viomi Technology Co., Ltd",Consumer Durables,Consumer Electronics/Appliances,2018,11.5
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Production,2014,33.55
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties,n/a,3.93
VTSI,"VirTra, Inc.",Consumer Services,Services-Misc. Amusement & Recreation,n/a,3.82
VIRT,"Virtu Financial, Inc.",Finance,Investment Bankers/Brokers/Service,2015,25.61
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers,n/a,103.8
VRTU,Virtusa Corporation,Technology,EDP Services,2007,50.84
VTGN,"VistaGen Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,1.16
VC,Visteon Corporation,Capital Goods,Auto Parts:O.E.M.,n/a,85.81
VTL,"Vital Therapies, Inc.",Health Care,Major Pharmaceuticals,2014,0.25
VIVE,"Viveve Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,1
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals,1994,4.77
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,n/a,17.4
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components,n/a,4.82
VYGR,"Voyager Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,17.33
VTVT,vTv Therapeutics Inc.,Health Care,Major Pharmaceuticals,2015,2.3
VUZI,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,3.07
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Medical/Nursing Services,n/a,66.96
WAFD,"Washington Federal, Inc.",Finance,Major Banks,n/a,30.83
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks,n/a,52.69
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions,n/a,16.87
WVE,WAVE Life Sciences Ltd.,Health Care,Major Pharmaceuticals,2015,43.8
WSTG,"Wayside Technology Group, Inc.",Technology,Retail: Computer Software & Peripheral Equipment,n/a,11.77
WDFC,WD-40 Company,Basic Industries,Major Chemicals,1973,178.34
WB,Weibo Corporation,Technology,"Computer Software: Programming, Data Processing",2014,73.4
WTW,Weight Watchers International Inc,Consumer Services,Other Consumer Services,2001,22.17
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants,n/a,17.3
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services,1986,34.58
WSBC,"WesBanco, Inc.",Finance,Major Banks,n/a,42.3
WTBA,West Bancorporation,Finance,Major Banks,n/a,23.16
WABC,Westamerica Bancorporation,Finance,Major Banks,n/a,64.27
WSTL,"Westell Technologies, Inc.",Public Utilities,Telecommunications Equipment,1995,2.23
WDC,Western Digital Corporation,Technology,Electronic Components,n/a,52.27
WNEB,"Western New England Bancorp, Inc.",Finance,Savings Institutions,n/a,9.85
WPRT,Westport Fuel Systems Inc,Energy,Industrial Machinery/Components,n/a,1.35
WWR,"Westwater Resources, Inc.",Basic Industries,Precious Metals,n/a,0.138
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel,n/a,30.33
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts,2012,2.1
WHF,"WhiteHorse Finance, Inc.",n/a,n/a,n/a,13.65
WHLM,"Wilhelmina International, Inc.",Consumer Services,Professional Services,n/a,5.85
WLDN,"Willdan Group, Inc.",Consumer Services,Military/Government/Technical,2006,39.19
WLFC,Willis Lease Finance Corporation,Consumer Durables,Industrial Specialties,1996,42.58
WLTW,Willis Towers Watson Public Limited Company,Finance,Specialty Insurers,n/a,172.47
WSC,WillScot Corporation,n/a,n/a,2015,10.47
WIN,"Windstream Holdings, Inc.",Public Utilities,Telecommunications Equipment,n/a,0.3222
WING,Wingstop Inc.,Consumer Services,Restaurants,2015,64.8
WTFC,Wintrust Financial Corporation,Finance,Major Banks,n/a,73.58
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service,n/a,8.01
WIX,Wix.com Ltd.,Technology,"Computer Software: Programming, Data Processing",2013,109.68
WWD,"Woodward, Inc.",Energy,Industrial Machinery/Components,n/a,95.41
WDAY,"Workday, Inc.",Technology,EDP Services,n/a,189.35
WKHS,"Workhorse Group, Inc.",Capital Goods,Auto Manufacturing,n/a,0.94
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services,1991,123.79
WMGI,Wright Medical Group N.V.,Health Care,Industrial Specialties,2011,32.03
WSFS,WSFS Financial Corporation,Finance,Major Banks,n/a,42.96
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,2002,125.75
XBIT,XBiotech Inc.,Health Care,Major Pharmaceuticals,2015,9.5
XELB,"Xcel Brands, Inc",Miscellaneous,Multi-Sector Companies,n/a,1.7025
XEL,Xcel Energy Inc.,Public Utilities,Power Generation,n/a,54.89
XNCR,"Xencor, Inc.",Health Care,Major Pharmaceuticals,2013,31.42
XBIO,"Xenetic Biosciences, Inc.",Health Care,Major Pharmaceuticals,n/a,2.9
XENE,Xenon Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2014,8.95
XERS,"Xeris Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2018,10.3
XGTI,"XG Technology, Inc",Consumer Durables,Telecommunications Equipment,2013,0.47
XLNX,"Xilinx, Inc.",Technology,Semiconductors,1990,127.03
XOMA,XOMA Corporation,Health Care,Major Pharmaceuticals,1986,15.33
XPER,Xperi Corporation,Technology,Semiconductors,n/a,22.11
XSPA,"XpresSpa Group, Inc. ",Consumer Services,Other Consumer Services,n/a,3.82
XTLB,XTL Biopharmaceuticals Ltd.,Health Care,Major Pharmaceuticals,n/a,2.24
XNET,Xunlei Limited,Technology,Computer Software: Prepackaged Software,2014,4.8
YNDX,Yandex N.V.,Technology,"Computer Software: Programming, Data Processing",2011,34.65
YTRA,"Yatra Online, Inc.",Consumer Services,Transportation Services,n/a,3.98
