Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
SATS,EchoStar Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,42.8,4194000000.0,nan,28.33,7.67,1.97,0.99,2.03,5.49,-4.11,9.28,1.48,-2.01,2130000000.0,22.16,nan,1310000000.0,787710000.0,-0.91,nan,2500000000.0,25.68,2710000000.0,63.8,6.1,43.44,761760000.0,104930000.0,0.88,49720000.0,nan,nan,nan,nan,nan,0.0
ESES,"Eco-Stim Energy Solutions, Inc.",Energy,Oilfield Services/Equipment,n/a,0.0153,nan,nan,nan,nan,0.01,nan,0.11,-0.2,-215.84,-90.21,-34.05,-194.84,40710000.0,2.17,nan,-10870000.0,-22520000.0,-4.692,nan,3790000.0,0.2,7920000.0,nan,0.84,-0.18,-13590000.0,39250000.0,1.6,18870000.0,nan,nan,nan,nan,nan,0.0
EDAP,EDAP TMS S.A.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1997,3.3,103233000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.86,nan,nan,nan,nan,nan,nan,0.0
EDIT,"Editas Medicine, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016,24.19,1147000000.0,nan,nan,nan,45.8,5.86,34.6,-8.14,0.0,-437.05,-18.26,-48.69,25040000.0,0.52,nan,-58720000.0,-106380000.0,-2.14,nan,317930000.0,6.5,17430000.0,9.03,4.45,3.95,-61320000.0,nan,2.29,49520000.0,nan,nan,nan,nan,nan,0.0
EGAN,eGain Corporation,Technology,Computer Software: Prepackaged Software,1999,7.0,238908000.0,56.29,71.64,6.57,3.55,9.84,2.94,30.83,6.2,8.21,6.09,53.46,67230000.0,2.35,nan,45390000.0,6410000.0,0.14,nan,31860000.0,1.05,nan,nan,1.33,0.8,nan,nan,0.84,30320000.0,nan,nan,nan,nan,nan,0.0
EHTH,"eHealth, Inc.",Finance,Specialty Insurers,2006,79.2,1779000000.0,281.59,32.23,0.93,5.73,4.01,5.52,42.99,1.99,11.28,4.58,1.71,310210000.0,14.73,nan,250170000.0,39810000.0,0.28,nan,115880000.0,5.08,39280000.0,8.86,3.83,19.45,-12440000.0,17800000.0,1.26,22810000.0,nan,nan,nan,nan,nan,0.0
EKSO,"Ekso Bionics Holdings, Inc.",Capital Goods,Industrial Machinery/Components,n/a,0.5525,40463000.0,nan,-1.8,nan,3.18,7.5,2.8,-1.94,-162.94,-152.96,-49.86,-318.22,12720000.0,0.2,nan,4310000.0,-18340000.0,-0.319,nan,13260000.0,0.18,5230000.0,96.85,2.37,0.07,-19070000.0,-10530000.0,2.53,74920000.0,nan,nan,nan,nan,nan,0.0
LOCO,"El Pollo Loco Holdings, Inc.",Consumer Services,Restaurants,2014,10.05,379059000.0,nan,13.91,0.95,0.86,1.48,1.5,11.04,-0.36,9.48,4.82,-0.58,441160000.0,11.46,nan,96450000.0,59930000.0,-0.04,178.8,11280000.0,0.31,302470000.0,115.08,0.37,6.97,32670000.0,28360000.0,0.56,36840000.0,nan,nan,nan,nan,nan,0.0
ERI,"Eldorado Resorts, Inc.",Consumer Services,Hotels/Resorts,n/a,36.84,2959000000.0,31.42,15.66,0.66,1.22,2.72,2.89,11.4,3.9,16.77,5.27,9.1,2430000000.0,31.35,nan,1000000000.0,616120000.0,1.21,-48.5,205820000.0,2.65,4280000000.0000005,393.89,1.83,14.0,302630000.0,79450000.0,1.95,77770000.0,nan,nan,nan,nan,nan,0.0
ECOR,"electroCore, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2018,1.96,65697999.99999999,nan,-1.91,nan,42.36,1.6,12.24,-0.35,0.0,nan,-45.6,-80.92,1550000.0,0.05,nan,nan,-54870000.0,-1.86,nan,41130000.0,1.39,2060000.0,4.94,6.63,1.39,-53860000.0,-33259999.999999996,nan,29590000.0,nan,nan,nan,nan,nan,0.0
EA,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,n/a,95.24,28867000000.0,13.85,19.36,3.3,5.75,4.47,4.78,18.92,42.75,22.42,7.82,36.56,5020000000.0,16.7,nan,3630000000.0,1270000000.0,7.07,385.0,5190000000.0,17.6,1240000000.0,19.04,3.52,21.91,1580000000.0,1150000000.0,1.2,294710000.0,nan,nan,nan,nan,nan,0.0
ELOX,"Eloxx Pharmaceuticals, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,6.1,232848000.0,nan,-3.89,nan,nan,4.21,nan,-3.45,0.0,0.0,-45.15,-89.55,nan,nan,nan,nan,-51540000.0,-1.45,nan,76300000.0,1.91,15530000.0,28.11,7.07,1.38,-35970000.0,-17040000.0,2.77,39940000.0,nan,nan,nan,nan,nan,0.0
EMCI,EMC Insurance Group Inc.,Finance,Property-Casualty Insurers,1982,35.93,780047000.0,23.99,22.22,5.07,1.09,1.24,1.06,nan,4.54,5.29,1.37,5.41,713990000.0,33.03,nan,-19430000.0,nan,1.5,nan,47130000.0,2.17,25000000.0,3.96,0.41,29.09,91180000.0,22440000.0,0.13,21670000.0,0.92,2.56,0.91,2.53,2.89,60.67
NYNY,"Empire Resorts, Inc.",Consumer Services,Restaurants,n/a,9.66,332995000.0,nan,nan,nan,1.45,1.79,4.11,-22.95,-65.05,-35.48,-6.13,-74.02,229270000.0,6.79,nan,25030000.0,-41110000.0,-4.42,nan,38020000.0,1.1,641120000.0,345.96,0.62,5.38,-85840000.0,-161830000.0,2.21,34410000.0,nan,nan,nan,nan,nan,0.0
ENTA,"Enanta Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,68.83,1362000000.0,22.53,-117.25,nan,6.16,3.04,4.3,14.02,29.22,29.29,9.49,15.97,221090000.0,11.33,nan,206620000.0,67790000.0,3.07,-65.3,389250000.0,19.78,1850000.0,0.41,22.01,22.77,91210000.0,67710000.0,1.11,19680000.0,nan,nan,nan,nan,nan,0.0
ECPG,Encore Capital Group Inc,Finance,Finance Companies,n/a,32.87,993837000.0,6.46,5.14,0.38,0.73,1.1,3.38,9.78,11.28,31.63,5.72,17.56,1360000000.0,44.14,nan,1320000000.0,470440000.0,4.96,39.4,168880000.0,5.44,3650000000.0,404.23,15.29,29.07,197980000.0,-132949999.99999999,1.31,31060000.0,nan,nan,nan,nan,nan,0.0
WIRE,Encore Wire Corporation,Capital Goods,Metal Fabrications,1992,53.8,1122000000.0,14.05,13.45,1.55,0.86,1.49,0.71,7.89,6.09,7.64,7.79,11.22,1310000000.0,62.86,nan,189720000.0,117380000.0,3.82,-1.7,184800000.0,8.84,nan,nan,7.11,36.0,115440000.0,66120000.00000001,1.22,20910000.0,0.08,0.15,0.08,0.15,0.19,2.09
ENDP,Endo International plc,Health Care,Major Pharmaceuticals,n/a,2.45,552396000.0,nan,1.07,-0.08,0.19,nan,2.57,20.98,-19.98,19.32,3.41,nan,2950000000.0,13.13,nan,1380000000.0,362180000.0,-2.623,nan,1450000000.0,6.39,8510000000.0,nan,1.5,-2.61,134740000.0,253230000.0,2.31,226390000.0,nan,nan,nan,nan,nan,0.0
ELGX,"Endologix, Inc.",Health Care,Medical/Dental Instruments,n/a,5.2,88592000.0,nan,-2.22,-0.05,0.63,1.21,1.54,-4.49,-60.32,-39.74,-10.67,-152.61,141290000.0,12.05,nan,91920000.0,-48620000.0,-7.27,nan,50940000.0,2.9,178540000.0,247.71,2.53,4.15,-36480000.0,-18660000.0,0.44,17610000.0,nan,nan,nan,nan,nan,0.0
EIGI,"Endurance International Group Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2013,5.07,769710000.0,nan,263.5,-1.54,0.68,4.73,2.23,8.71,-2.07,13.27,3.53,-15.02,1130000000.0,7.82,nan,625940000.0,288630000.0,-0.17,nan,90820000.0,0.62,1870000000.0,nan,0.44,1.11,175030000.0,126400000.0,1.23,146060000.0,nan,nan,nan,nan,nan,0.0
WATT,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,2014,3.47,106925000.0,nan,-18.37,nan,268.62,3.93,196.33,-1.73,0.0,nan,-82.33,-147.22,nan,0.01,nan,nan,-45260000.0,-1.666,nan,29210000.0,0.95,nan,0.47,8.38,0.89,-31580000.0,-14870000.0,2.0,30640000.0,nan,nan,nan,nan,nan,0.0
EFOI,"Energy Focus, Inc.",Consumer Durables,Building Products,n/a,0.4037,5011000.0,nan,-2.89,-0.04,0.3,0.59,0.42,-0.8,-57.66,-55.24,-29.13,-75.19,16620000.000000002,1.38,nan,3410000.0,-8710000.0,-0.8,nan,3860000.0,0.31,6100000.0,72.36,1.93,0.69,-9610000.0,-5820000.0,2.97,12370000.0,nan,nan,nan,nan,nan,0.0
ERII,"Energy Recovery, Inc.",Technology,Industrial Machinery/Components,2008,9.24,499628000.0,37.88,18.55,2.08,6.05,3.91,5.09,23.51,16.29,17.05,4.92,11.7,82530000.0,1.53,nan,56640000.0,17850000.0,0.24,-76.4,95190000.0,1.73,13030000.0,10.23,5.09,2.32,9240000.0,6450000.0,1.4,54960000.0,nan,nan,nan,nan,nan,0.0
ENPH,"Enphase Energy, Inc.",Technology,Semiconductors,2012,27.65,3398000000.0,290.21,29.33,0.33,8.4,28.96,8.13,70.42,2.63,8.59,6.2,24.38,404540000.0,3.74,nan,94440000.0,46720000.0,0.1,nan,205960000.0,1.69,117250000.0,99.98,2.44,0.96,40530000.0,33400000.0,0.93,121970000.0,nan,nan,nan,nan,nan,0.0
ESGR,Enstar Group Limited,Finance,Property-Casualty Insurers,n/a,179.69,3896000000.0,8.47,nan,1.6,1.94,0.88,-1.41,-6.23,24.47,21.18,1.59,9.23,2009999999.9999998,93.57,nan,191320000.0,455400000.0,21.39,nan,8760000000.0,407.27,1540000000.0,31.13,9.29,206.01,48150000.0,-751790000.0,0.79,17990000.0,nan,nan,nan,nan,nan,0.0
ENFC,Entegra Financial Corp.,Finance,Banks,2014,30.03,207746000.0,15.88,14.29,nan,3.82,1.17,6.93,nan,24.33,33.84,0.8,7.97,54360000.0,7.87,nan,54110000.0,nan,1.89,-29.9,57240000.0,8.27,226320000.0,nan,nan,25.56,13670000.0,nan,1.0,6920000.0,nan,nan,nan,nan,nan,0.0
ENTG,"Entegris, Inc.",Consumer Non-Durables,Plastic Products,2000,43.04,5842000000.0,21.02,18.96,1.39,3.72,5.3,3.96,14.7,18.18,17.87,7.81,26.49,1570000000.0,11.39,nan,727100000.0,423080000.0,2.06,128.1,521380000.0,3.86,987110000.0,89.53,4.87,8.16,403830000.0,178210000.0,1.53,135170000.0,0.32,0.75,0.29,0.68,nan,13.59
ENTX,Entera Bio Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,2.6226,33773000.0,nan,-5.32,nan,58.84,5.18,43.27,-2.39,0.0,nan,-75.03,nan,nan,0.05,nan,nan,-10380000.0,-1.049,nan,7390000.0,0.62,nan,5.46,4.51,0.54,-8650000.0,-4770000.0,nan,11980000.0,nan,nan,nan,nan,nan,0.0
EPZM,"Epizyme, Inc.",Health Care,Major Pharmaceuticals,2013,12.67,1143000000.0,nan,-6.64,-0.16,48.64,3.96,36.56,-5.98,0.0,-615.38,-29.59,-52.04,23490000.0,0.31,nan,-84130000.0,-143670000.0,-1.86,nan,330980000.0,3.64,10830000.0,3.32,10.56,3.17,-131820000.0,-81180000.0,1.98,91040000.0,nan,nan,nan,nan,nan,0.0
EQ,"Equillium, Inc.",Health Care,Major Pharmaceuticals,2018,3.8,62728000.0,nan,-1.96,nan,nan,1.16,nan,-0.26,0.0,0.0,nan,nan,nan,nan,nan,nan,-19230000.0,-1.413,nan,56940000.0,3.28,nan,nan,15.78,3.11,-14690000.0,nan,nan,17380000.0,nan,nan,nan,nan,nan,0.0
EQIX,"Equinix, Inc.",Consumer Services,Real Estate Investment Trusts,2000,564.9,47371000000.0,92.36,70.52,4.16,8.87,5.41,10.98,24.72,9.29,20.99,3.26,6.33,5340000000.0,65.42,nan,2470000000.0,2370000000.0,6.05,112.3,1610000000.0,19.02,12270000000.0,140.21,1.58,103.15,1940000000.0,1540000000.0,0.61,84820000.0,9.84,1.76,9.48,1.68,nan,156.69
EQBK,"Equity Bancshares, Inc.",Finance,Major Banks,2015,25.06,390965000.0,15.92,9.7,1.6,2.96,0.85,5.45,nan,19.25,30.91,0.64,5.7,132009999.99999999,8.37,nan,140740000.0,nan,1.58,34.4,189460000.0,12.17,523030000.0,nan,nan,29.45,39980000.0,nan,0.39,15560000.0,nan,nan,nan,nan,nan,0.0
ERIC,Ericsson,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,7.74,25747000000.0,nan,15.58,0.33,nan,2.4,nan,nan,0.1,0.0,3.7,0.56,nan,nan,nan,74140000000.0,nan,-0.72,nan,nan,nan,nan,53.58,1.42,3.25,nan,nan,0.34,3310000000.0,0.11,1.39,0.11,1.47,3.28,nan
ERIE,Erie Indemnity Company,Finance,Specialty Insurers,n/a,218.08,11405000000.0,37.29,34.46,3.48,4.69,10.72,4.5,29.69,12.58,14.64,12.56,31.47,2430000000.0,46.48,nan,344340000.0,368520000.0,5.85,10.1,399470000.0,7.64,125050000.0,11.76,1.75,20.34,336410000.0,178900000.0,0.51,46190000.0,3.6,1.64,3.54,1.65,2.66,45.13
ESCA,"Escalade, Incorporated",Consumer Non-Durables,Recreational Products/Toys,n/a,10.53,152633000.0,16.43,nan,nan,0.84,1.2,0.83,8.96,5.09,7.12,5.43,7.39,182690000.0,12.64,nan,45030000.0,16990000.0,0.64,-84.5,4600000.0,0.32,8840000.0,6.95,5.87,8.8,nan,-5330000.0,0.58,14470000.0,0.5,4.84,0.5,4.89,3.47,78.13
ESPR,"Esperion Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2013,35.12,936574000.0,nan,-9.39,-0.44,6.4,7.21,4.43,-8.18,-52.45,-54.36,-19.14,-50.31,146400000.0,5.45,nan,nan,-79310000.0,-2.86,nan,301230000.0,11.09,nan,0.74,5.66,4.78,-28540000.0,-2430000.0,1.15,27170000.0,nan,nan,nan,nan,nan,0.0
ESQ,"Esquire Financial Holdings, Inc.",Finance,Commercial Banks,2017,22.84,170743000.0,15.95,10.11,nan,4.4,1.67,3.48,nan,28.36,42.77,1.67,11.66,38810000.0,5.26,nan,34220000.0,nan,1.42,56.1,40150000.0,5.32,3620000.0,nan,nan,13.58,7310000.0,nan,1.08,7540000.0,nan,nan,nan,nan,nan,0.0
ESSA,"ESSA Bancorp, Inc.",Finance,Banks,n/a,15.08,173643000.0,13.74,13.59,nan,3.3,0.86,7.09,nan,22.83,29.08,0.66,6.54,52560000.0,4.86,nan,52050000.0,nan,1.11,8.0,41420000.0,3.92,254840000.0,nan,nan,17.79,22010000.0,nan,0.32,11410000.0,0.4,2.61,0.39,2.59,2.35,35.14
ESTA,Establishment Labs Holdings Inc.,Health Care,Industrial Specialties,2018,19.35,368793000.0,nan,-12.94,nan,4.91,6.85,4.81,-12.23,-38.63,-43.17,-24.12,-103.38,75140000.0,3.74,nan,36120000.0,-29560000.0,-1.45,nan,31870000.0,1.55,24410000.0,45.38,3.94,2.63,-34040000.0,-35880000.0,nan,20500000.0,nan,nan,nan,nan,nan,0.0
ESTR,"Estre Ambiental, Inc.",Public Utilities,Environmental Services,n/a,0.7,37366000.0,nan,nan,nan,nan,nan,nan,nan,-51.78,0.0,-1.16,nan,nan,nan,nan,280130000.0,nan,-1.03,nan,nan,nan,nan,nan,0.4,-3.18,nan,nan,2.82,45640000.0,nan,nan,nan,nan,nan,0.0
ETSY,"Etsy, Inc.",Miscellaneous,Business Services,2015,51.2,6041000000.0,58.38,49.17,3.35,8.62,13.64,8.28,44.89,15.83,15.29,7.1,27.31,700830000.0,5.86,nan,412910000.0,129250000.0,0.86,439.3,633830000.0,5.26,376360000.0,85.09,4.47,3.68,213460000.0,143050000.0,0.76,120460000.0,nan,nan,nan,nan,nan,0.0
EDRY,EuroDry Ltd.,Consumer Services,Marine Transportation,n/a,8.28,18878000.0,nan,8.28,nan,0.73,0.46,3.41,8.34,5.91,17.24,2.34,2.63,25760000.0,11.49,nan,13460000.0,10530000.0,-0.08,nan,4740000.0,2.08,59960000.0,106.7,0.88,18.19,12680000.0,1440000.0,nan,2280000.0,nan,nan,nan,nan,nan,0.0
EEFT,"Euronet Worldwide, Inc.",Finance,Investment Bankers/Brokers/Service,1997,153.37,8362000000.0,31.64,18.85,1.45,3.18,5.98,3.13,16.11,10.08,15.31,6.51,21.45,2630000000.0,50.66,nan,1050000000.0,511280000.0,4.85,55.9,1560000000.0,28.6,1490000000.0,106.75,1.82,25.66,384640000.0,216280000.0,0.95,54490000.0,nan,nan,nan,nan,nan,0.0
ESEA,Euroseas Ltd.,Transportation,Marine Transportation,n/a,0.63,8135999.999999999,nan,-10.84,-1.13,0.25,4.93,1.65,12.31,-0.69,3.67,1.24,-14.01,32790000.0,2.75,nan,10400000.0,4400000.0,-0.182,nan,2000000.0,0.16,39830000.0,428.08,0.54,0.13,-5980000.0,-4380000.0,0.44,12520000.0,nan,nan,nan,nan,nan,0.0
EVLO,"Evelo Biosciences, Inc.",Health Care,Major Pharmaceuticals,2018,5.7,189471000.0,nan,-2.7,nan,nan,1.89,nan,-1.14,0.0,0.0,-29.67,-54.72,nan,nan,nan,nan,-73160000.0,-2.27,nan,113470000.0,3.54,15140000.0,15.12,11.86,3.12,-61470000.0,-42520000.0,nan,32060000.000000004,nan,nan,nan,nan,nan,0.0
EVBG,"Everbridge, Inc.",Technology,Computer Software: Prepackaged Software,2016,85.72,2784000000.0,nan,-921.67,5.47,16.19,14.82,15.46,-79.89,-25.85,-23.64,-7.52,-37.29,171980000.0,5.53,nan,100280000.0,-33280000.0,-1.43,nan,238630000.0,7.11,113660000.0,61.26,2.4,5.6,1260000.0,9160000.0,0.95,33560000.0,nan,nan,nan,nan,nan,0.0
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors,2016,6.89,115944000.0,nan,-16.9,-0.44,2.73,6.22,2.67,-8.06,-40.11,-36.96,-22.04,-68.64,42470000.0,2.49,nan,25330000.0,-14100000.0,-1.0,nan,15270000.0,0.89,12930000.0,69.33,2.27,1.09,-14950000.0,-11120000.0,2.21,17150000.0,nan,nan,nan,nan,nan,0.0
EVFM,"Evofem Biosciences, Inc.",Health Care,Major Pharmaceuticals,2014,5.5,247377000.0,nan,-4.41,-0.11,nan,6.98,nan,-3.42,0.0,0.0,-91.5,-423.53,nan,nan,nan,nan,-58720000.0,-3.01,nan,50680000.0,1.09,nan,1.62,2.84,0.77,-46400000.0,-28860000.0,-0.56,17760000.0,nan,nan,nan,nan,nan,0.0
EVGN,Evogene Ltd.,Basic Industries,Agricultural Chemicals,n/a,1.65,41041000.0,nan,nan,nan,26.62,0.98,-0.45,0.04,0.0,nan,-20.3,-36.09,1540000.0,0.06,nan,nan,-17410000.0,-0.715,nan,45780000.0,1.78,3350000.0,7.83,10.14,1.65,-16180000.0,-10120000.0,1.66,25750000.0,nan,nan,nan,nan,nan,0.0
EVOK,"Evoke Pharma, Inc.",Health Care,Major Pharmaceuticals,2013,0.9514,23113000.0,nan,-5.04,-0.06,nan,3.64,nan,nan,0.0,0.0,-64.74,-125.73,nan,nan,nan,nan,nan,-0.395,nan,7440000.0,0.31,nan,1.1,5.88,0.26,-5950000.0,-3210000.0,1.39,24110000.0,nan,nan,nan,nan,nan,0.0
EOLS,"Evolus, Inc.",Health Care,Major Pharmaceuticals,2018,16.5,432210000.0,nan,-10.1,-0.32,187.02,10.49,181.71,-5.5,0.0,nan,-29.9,-184.07,2310000.0,0.09,nan,nan,-76410000.0,-2.69,nan,99930000.0,3.64,78040000.0,189.51,5.01,1.5,-70160000.0,-39300000.0,nan,27420000.0,nan,nan,nan,nan,nan,0.0
EXAS,Exact Sciences Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,2001,119.25,15647000000.0,nan,nan,nan,25.11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.13,nan,nan,nan,nan,nan,nan,0.0
XELA,"Exela Technologies, Inc.",Miscellaneous,Business Services,2015,1.14,169508000.0,nan,5.65,nan,0.11,nan,1.06,10.08,-11.25,2.87,1.66,nan,1580000000.0,10.42,nan,376350000.0,165240000.0,-1.197,nan,18450000.0,0.12,1510000000.0,nan,0.76,-1.59,-22570000.0,9080000.0,1.72,150010000.0,nan,nan,nan,nan,nan,0.0
EXEL,"Exelixis, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2000,20.2,5858000000.0,nan,17.27,0.48,nan,3.93,5.76,12.41,70.52,45.54,20.28,56.68,909760000.0,3.03,nan,828580000.0,422060000.0,2.05,-9.7,822120000.0,2.71,25290000.0,1.7,8.64,4.92,562770000.0,362120000.0,nan,302910000.0,nan,nan,nan,nan,nan,nan
EXFO,EXFO Inc,Capital Goods,Electrical Products,n/a,3.61,192161000.0,nan,11.19,3.84,0.67,1.13,0.69,9.6,-2.17,2.36,1.49,-3.51,285930000.0,5.17,nan,165060000.0,20500000.0,-0.12,nan,15310000.0,0.28,11460000.0,6.74,1.42,3.07,12010000.0,14020000.0,1.39,23750000.0,nan,nan,nan,nan,nan,0.0
EXLS,"ExlService Holdings, Inc.",Miscellaneous,Business Services,2006,67.23,2297000000.0,50.66,20.31,2.33,2.42,3.59,2.51,18.56,4.89,8.05,4.95,7.56,949110000.0,27.58,nan,298260000.0,128139999.99999999,1.33,-13.1,253050000.0,7.4,357020000.0,55.67,2.91,18.75,126360000.0,62890000.0,0.88,34170000.0,nan,nan,nan,nan,nan,0.0
EXPI,"eXp World Holdings, Inc.",Finance,Real Estate,n/a,8.44,527087000.0,nan,-281.0,-4.08,0.72,12.91,0.68,-30.21,-2.51,-2.46,-15.02,-65.95,731380000.0,12.18,nan,40430000.0,-16420000.000000002,-0.31,nan,31520000.0,0.5,3010000.0,7.41,1.44,0.65,36560000.0,36740000.0,4.46,62530000.0,nan,nan,nan,nan,nan,0.0
EXPE,"Expedia Group, Inc.",Consumer Services,Transportation Services,n/a,129.72,18855000000.0,31.69,15.73,1.48,1.63,4.43,1.75,14.58,5.36,8.05,2.73,11.17,11600000000.0,77.98,nan,9260000000.0,1390000000.0,4.06,nan,4890000000.0,32.67,4290000000.0,72.29,0.76,29.04,2770000000.0,1460000000.0,0.94,141000000.0,1.36,1.05,1.28,0.99,0.85,31.37
EXPD,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,n/a,70.84,12152000000.0,19.7,18.93,4.33,1.45,5.9,1.35,13.23,7.57,9.54,14.75,32.26,8380000000.000001,48.68,nan,1070000000.0000001,852550000.0,3.61,8.9,1080000000.0,6.34,377040000.0,18.37,2.12,12.06,633960000.0,464420000.0,1.13,170720000.0,1.0,1.41,0.95,1.35,1.39,26.32
STAY,"Extended Stay America, Inc.",Consumer Services,Hotels/Resorts,n/a,13.88,2623000000.0,12.94,12.65,53.52,2.14,2.0,3.86,8.51,16.57,29.15,5.64,15.58,1230000000.0,6.5,nan,705360000.0,555580000.0,1.08,-9.0,288390000.0,1.53,2420000000.0,184.13,1.57,6.97,425300000.0,155870000.0,1.2,188420000.0,0.92,6.55,0.9,6.53,4.23,156.14
XOG,"Extraction Oil & Gas, Inc.",Energy,Oil & Gas Production,2016,3.77,519287000.00000006,7.82,75.4,-0.41,0.56,0.34,2.59,3.19,10.72,23.94,3.42,6.24,923960000.0,5.44,nan,851570000.0,751090000.0,0.482,344.7,35910000.0,0.26,1590000000.0,83.25,0.35,11.16,616290000.0,-322790000.0,2.13,137740000.0,nan,nan,nan,nan,nan,0.0
EXTR,"Extreme Networks, Inc.",Technology,Computer Communications Equipment,1999,6.61,791076000.0,nan,7.04,0.5,nan,6.73,0.81,17.34,-2.6,-0.64,-0.52,-22.61,995790000.0,8.44,nan,551240000.0,46490000.0,-0.22,nan,169610000.0,1.4,178750000.0,154.11,1.24,0.97,104940000.0,80270000.0,nan,120780000.0,nan,nan,nan,nan,nan,nan
EYEG,"Eyegate Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,2.48,8470000.0,nan,-0.81,nan,2.82,1.0,1.03,-0.47,-220.57,-223.58,-27.99,-60.11,3000000.0,1.03,nan,-6400000.0,-6660000.0,-2.274,nan,4470000.0,1.47,nan,1.31,5.43,2.78,-8350000.0,-6590000.0,2.03,45680000.0,nan,nan,nan,nan,nan,0.0
EYEN,"Eyenovia, Inc.",Health Care,Major Pharmaceuticals,2018,3.24,54893000.0,nan,-1.97,nan,nan,5.08,nan,-2.1,0.0,0.0,-78.29,-139.73,nan,nan,nan,nan,-21820000.0,-1.968,nan,9240000.0,0.54,nan,nan,4.13,0.63,-18720000.0,-10470000.0,nan,17100000.0,nan,nan,nan,nan,nan,nan
EYPT,"EyePoint Pharmaceuticals, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,1.45,153069000.0,nan,-14.4,nan,11.39,5.43,11.9,-2.84,0.0,-442.68,nan,nan,13440000.0,0.12,nan,-14970000.0,-56210000.0,-0.721,nan,44160000.0,0.41,49840000.0,176.68,5.46,0.26,-64709999.99999999,nan,1.35,106300000.0,nan,nan,nan,nan,nan,0.0
FB,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",2012,184.65,533900999999.99994,31.65,19.7,1.34,8.53,6.02,7.66,17.94,27.26,34.41,12.99,20.3,62600000000.0,21.83,nan,46480000000.0,26730000000.0,5.91,-48.8,48600000000.0,17.03,7810000000.0,8.8,4.47,31.1,33040000000.0,13640000000.0,1.28,2410000000.0,nan,nan,nan,nan,nan,0.0
FLMN,Falcon Minerals Corporation,Energy,Oil & Gas Production,2017,5.78,533200000.00000006,nan,12.18,-2.17,5.95,2.1,4.91,5.98,31.73,65.56,12.56,19.72,89630000.0,1.96,nan,93510000.0,73680000.0,-1.15,-77.8,2870000.0,0.06,36500000.0,14.17,9.25,2.95,73050000.0,32430000.0,nan,45860000.0,0.6,10.26,0.62,10.73,nan,142.34
DAVE,"Famous Dave&#39;s of America, Inc.",Consumer Services,Restaurants,n/a,4.5,41130000.0,11.37,nan,nan,0.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.15,nan,nan,nan,nan,nan,nan,0.0
FARM,Farmer Brothers Company,Consumer Non-Durables,Packaged Foods,n/a,12.25,208912000.0,nan,55.73,-0.1,0.35,1.26,0.53,9.74,-10.72,0.32,0.26,-34.71,603430000.0,35.48,nan,207040000.0,32799999.999999996,-3.83,nan,12340000.0,0.72,123280000.0,74.12,2.03,9.75,8000000.0,-31910000.0,0.49,17040000.0,nan,nan,nan,nan,nan,0.0
